Time,Channel1,Channel2,Channel3,Channel4,Ref1,Ref2,Ref3,IndexId
20:05:33,885.63,391.13,35.23,169.14,0,0,0,93
20:05:33,897.04,403.95,32.59,207.07,0,0,0,94
20:05:33,709.87,414.3,26.95,115.03,0,0,0,95
20:05:33,816.11,394.18,33.64,132.82,0,0,0,96
20:05:33,933.51,401.71,39.24,218.43,0,0,0,97
20:05:33,761.24,422.95,28.01,152.39,0,0,0,98
20:05:33,744.27,405.58,30.05,105.81,0,0,0,99
20:05:33,932.39,397.55,40.21,197,0,0,0,100
20:05:33,832.76,413.83,32.49,182.17,0,0,0,101
20:05:33,710.52,412.2,28.47,102.28,0,0,0,102
20:05:33,892.55,400.65,36.93,173.19,0,0,0,103
20:05:33,899.13,413.08,32.91,214.15,0,0,0,104
20:05:33,707.29,419.49,23.17,115.83,0,0,0,105
20:05:33,813.09,401.04,32.1,130.63,0,0,0,106
20:05:33,932.7,402.99,39.27,214.86,0,0,0,107
20:05:33,760.6,418.39,29.17,149.43,0,0,0,108
20:05:33,745.45,404.96,26.9,106.18,0,0,0,109
20:05:33,937.4,394.69,37.41,207.17,0,0,0,110
20:05:33,836,411.07,30.65,182.16,0,0,0,111
20:05:33,706.21,414.96,25.72,102.81,0,0,0,112
20:05:33,890.51,396.46,39.64,170.71,0,0,0,113
20:05:33,895.29,406.98,34.88,204.1,0,0,0,114
20:05:33,708.74,414.14,24.52,109.75,0,0,0,115
20:05:33,810.57,396.71,32.43,125.69,0,0,0,116
20:05:33,931.84,399.89,35.98,215.04,0,0,0,117
20:05:33,759.44,416.12,26.84,149.04,0,0,0,118
20:05:33,744.67,405.39,28.66,103.44,0,0,0,119
20:05:33,933.46,393.62,38.47,196.2,0,0,0,120
20:05:33,827.48,402.85,29.45,175.54,0,0,0,121
20:05:33,698.85,408.93,26.97,89.52,0,0,0,122
20:05:33,882.43,389.16,35.9,160.92,0,0,0,123
20:05:33,893.72,401.37,35.84,201.27,0,0,0,124
20:05:33,706.92,410.73,23.8,111.41,0,0,0,125
20:05:33,810.81,395.21,32.61,129.43,0,0,0,126
20:05:33,927.5,396.04,36.95,208.34,0,0,0,127
20:05:33,748.96,409.5,26.63,138.46,0,0,0,128
20:05:33,739.47,404.8,29.03,104.19,0,0,0,129
20:05:33,926.33,395.62,38.86,199.11,0,0,0,130
20:05:33,823.99,411.84,30.62,186.38,0,0,0,131
20:05:33,703.42,412.62,25.61,98.27,0,0,0,132
20:05:33,888.05,397.87,36.05,169.26,0,0,0,133
20:05:33,889.29,406.32,35.75,205.88,0,0,0,134
20:05:33,704.61,416.05,26.9,113.38,0,0,0,135
20:05:33,815.28,403.47,32.69,132.82,0,0,0,136
20:05:33,934.44,402.66,36.27,218.87,0,0,0,137
20:05:33,754.08,414.78,26.08,145.98,0,0,0,138
20:05:33,736.44,407.3,28.21,100.42,0,0,0,139
20:05:33,928.18,398.25,37.15,197.16,0,0,0,140
20:05:33,826.42,411.31,29.85,179.95,0,0,0,141
20:05:33,697.33,409.34,24.9,92.74,0,0,0,142
20:05:33,883.32,395.78,37.37,162,0,0,0,143
20:05:33,892.1,404.42,33.41,203.31,0,0,0,144
20:05:33,708.8,412.81,23.86,114.71,0,0,0,145
20:05:33,814.19,397.45,33.88,129.77,0,0,0,146
20:05:33,927.39,396.52,36.4,207.1,0,0,0,147
20:05:33,752.85,415.77,27.7,142.4,0,0,0,148
20:05:33,741.61,409.04,27.34,103.06,0,0,0,149
20:05:33,930.24,395.23,40.3,201.79,0,0,0,150
20:05:33,824.37,410.32,31.38,181.26,0,0,0,151
20:05:33,700.12,410.44,27.66,97.15,0,0,0,152
20:05:33,879.91,390.4,35.36,163.6,0,0,0,153
20:05:33,886.7,406.01,33.72,204.01,0,0,0,154
20:05:33,701.97,417.11,27.61,115.05,0,0,0,155
20:05:33,811.31,395.64,31.01,134.18,0,0,0,156
20:05:33,935.05,400.46,37.79,211.61,0,0,0,157
20:05:33,756.92,418.66,29.2,147.59,0,0,0,158
20:05:34,743.22,407.07,29.84,106.42,0,0,0,159
20:05:34,933.31,398.25,36.63,203.79,0,0,0,160
20:05:34,830.81,411.8,28.3,180.47,0,0,0,161
20:05:34,706.12,416.12,26.9,96.75,0,0,0,162
20:05:34,891.05,394.5,37.42,166.46,0,0,0,163
20:05:34,894.9,407.07,31.61,202.76,0,0,0,164
20:05:34,708.45,413.6,26.71,111.68,0,0,0,165
20:05:34,820.27,400.43,32.1,132.05,0,0,0,166
20:05:34,933.89,403.84,37.36,216.26,0,0,0,167
20:05:34,752.25,412.92,27.21,146.97,0,0,0,168
20:05:34,742.79,406.26,27.34,106.21,0,0,0,169
20:05:34,928.83,400.2,37.3,199.26,0,0,0,170
20:05:34,824.27,412.08,32.43,178.93,0,0,0,171
20:05:34,702.05,412.05,26.6,96.03,0,0,0,172
20:05:34,883.87,398.71,35.76,171.81,0,0,0,173
20:05:34,888.12,404.78,33.76,205.31,0,0,0,174
20:05:34,706.77,411.02,22.96,112.91,0,0,0,175
20:05:34,814.46,400.89,32.85,137.32,0,0,0,176
20:05:34,936.42,404.31,36.48,217.3,0,0,0,177
20:05:34,757.73,419.27,27.16,149.53,0,0,0,178
20:05:34,749.8,405.71,28.05,108.43,0,0,0,179
20:05:34,936.84,394.77,38.23,203.04,0,0,0,180
20:05:34,826.16,408.26,31.89,181.5,0,0,0,181
20:05:34,705.79,407.83,26.09,97.24,0,0,0,182
20:05:34,892.71,391.16,35.8,171.21,0,0,0,183
20:05:34,898.3,404.99,34.4,207.08,0,0,0,184
20:05:34,713.75,411.8,24.14,110.61,0,0,0,185
20:05:34,815.91,394.8,33.03,129.5,0,0,0,186
20:05:34,938.53,398.92,37.87,214.02,0,0,0,187
20:05:34,764,417.05,27.47,152.24,0,0,0,188
20:05:34,748.55,410.1,28.86,109,0,0,0,189
20:05:34,935.18,397.62,37.18,203.1,0,0,0,190
20:05:34,834.27,412.2,29.24,183.57,0,0,0,191
20:05:34,707.78,415.35,28.45,101.07,0,0,0,192
20:05:34,889.63,396.89,35.96,167.36,0,0,0,193
20:05:34,891.22,404.76,33.45,204.66,0,0,0,194
20:05:34,701.53,412.99,26.1,112.94,0,0,0,195
20:05:34,810.61,395.52,34.11,132.84,0,0,0,196
20:05:34,932.64,404.38,37.54,215.26,0,0,0,197
20:05:34,754.6,418.95,26.14,148.77,0,0,0,198
20:05:34,740.03,410.81,28.4,109.23,0,0,0,199
20:05:34,927.15,400.81,37.16,203.68,0,0,0,200
20:05:34,825.95,417.53,31.16,185.98,0,0,0,0
20:05:34,705.03,417.56,26.56,102.09,0,0,0,1
20:05:34,888.97,396.86,36.05,167.52,0,0,0,2
20:05:34,893.97,407.79,31.23,202.71,0,0,0,3
20:05:34,707.91,417.19,28.54,116.95,0,0,0,4
20:05:34,814.48,403.79,33.71,134.01,0,0,0,5
20:05:34,929.54,402.3,38.41,210.98,0,0,0,6
20:05:34,749.18,417.68,27.45,146.82,0,0,0,7
20:05:34,740.11,412.1,30.45,103.48,0,0,0,8
20:05:34,933.23,401.42,38.79,201.72,0,0,0,9
20:05:34,832.22,417.39,32.2,182.6,0,0,0,10
20:05:34,708.41,417.06,26.71,102.78,0,0,0,11
20:05:34,894.71,400.21,35.31,172.73,0,0,0,12
20:05:34,896.77,405.43,33.19,206.75,0,0,0,13
20:05:34,709.55,414.59,24.62,115.71,0,0,0,14
20:05:34,819.76,401.67,33.61,132.38,0,0,0,15
20:05:34,932.6,402.39,34.42,209.97,0,0,0,16
20:05:34,756.33,413.39,26.5,144.07,0,0,0,17
20:05:34,743.41,400.29,27.03,103.45,0,0,0,18
20:05:34,929.83,394.59,36.47,201.43,0,0,0,19
20:05:34,828.45,411.46,28.09,181.8,0,0,0,20
20:05:34,705.53,412.39,25,95.11,0,0,0,21
20:05:34,889.15,393.16,35.99,168.95,0,0,0,22
20:05:34,892.07,406.94,33.92,207.52,0,0,0,23
20:05:34,707.45,418.06,27.21,117.5,0,0,0,24
20:05:34,821.88,404.03,33.14,136.75,0,0,0,25
20:05:34,933.79,406.36,38.73,214.42,0,0,0,26
20:05:34,757.54,420.91,24.64,147.08,0,0,0,27
20:05:34,747.83,407.13,28.09,103.02,0,0,0,28
20:05:34,933.02,396.22,36.79,199.09,0,0,0,29
20:05:34,827.68,414.37,30.62,181.72,0,0,0,30
20:05:34,710.82,420.78,26.91,101.32,0,0,0,31
20:05:34,895.13,400.39,34.15,174.67,0,0,0,32
20:05:34,901.15,411.51,34.02,214.43,0,0,0,33
20:05:34,719.29,422.66,27.09,118.69,0,0,0,34
20:05:34,826.11,406.76,32.24,140.26,0,0,0,35
20:05:34,938.48,411.93,36.47,220.68,0,0,0,36
20:05:34,756.2,420.77,23.94,147.35,0,0,0,37
20:05:34,751.33,410.96,28.54,109.47,0,0,0,38
20:05:34,935.2,399.53,37.4,201.72,0,0,0,39
20:05:34,828.2,407.15,29.27,179.23,0,0,0,40
20:05:34,707.59,413.83,24.48,101.18,0,0,0,41
20:05:34,891.91,395.33,34.78,170.25,0,0,0,42
20:05:34,896.39,409.37,34.06,210.49,0,0,0,43
20:05:34,712.16,418.21,23.79,121.61,0,0,0,44
20:05:34,824.26,405.58,29.07,139.29,0,0,0,45
20:05:34,942.88,411.31,35.76,216.8,0,0,0,46
20:05:34,761.99,424.18,24.41,151.21,0,0,0,47
20:05:34,753.73,410.33,26.05,110.18,0,0,0,48
20:05:34,937.52,401.04,38.82,204.5,0,0,0,49
20:05:34,833.2,417.89,29.97,183.4,0,0,0,50
20:05:34,711.03,417.75,21.22,101.93,0,0,0,51
20:05:34,897.79,401.42,37.05,172.74,0,0,0,52
20:05:34,903.57,412.72,33.31,209.37,0,0,0,53
20:05:34,716.69,420.44,25.32,116.96,0,0,0,54
20:05:34,826.77,402.36,31.43,136.52,0,0,0,55
20:05:34,939.65,406.63,36.5,215.46,0,0,0,56
20:05:34,763.37,419.98,25.74,149.15,0,0,0,57
20:05:34,755.12,413.88,29.02,105.98,0,0,0,58
20:05:34,941.12,404.49,37.69,204.37,0,0,0,59
20:05:34,833.58,418.94,29.66,183.99,0,0,0,60
20:05:34,709.98,419.93,26.01,97.3,0,0,0,61
20:05:34,895.55,402.4,35.66,169.25,0,0,0,62
20:05:34,898.91,413.75,34.44,205.13,0,0,0,63
20:05:34,712.16,419.05,24.12,113.12,0,0,0,64
20:05:34,820.1,400.83,31.41,133.09,0,0,0,65
20:05:34,938.73,405.03,38.68,213.77,0,0,0,66
20:05:34,756.49,417.7,24.44,148.58,0,0,0,67
20:05:34,752.53,411.22,27.33,110.62,0,0,0,68
20:05:34,937.5,401.67,36.53,204.74,0,0,0,69
20:05:34,828.54,416.67,28.38,181.84,0,0,0,70
20:05:34,706.14,417.18,26.64,101.51,0,0,0,71
20:05:34,890.73,401.65,36.23,169.62,0,0,0,72
20:05:34,890.09,411.22,33.73,205.52,0,0,0,73
20:05:34,703.26,419.05,22.04,114.15,0,0,0,74
20:05:34,816.15,402.53,30.47,133.53,0,0,0,75
20:05:34,931.55,400.8,35.54,214.48,0,0,0,76
20:05:34,757.12,420.93,27.92,147.52,0,0,0,77
20:05:34,747.45,413.61,28.53,108.24,0,0,0,78
20:05:34,933.45,404.44,37.49,203.34,0,0,0,79
20:05:34,824.43,414.21,29.24,178.76,0,0,0,80
20:05:34,702.24,416.51,24.02,95.69,0,0,0,81
20:05:34,889.96,400.31,32.75,168.78,0,0,0,82
20:05:34,888.59,409.3,32.48,200.87,0,0,0,83
20:05:34,701.73,417.63,22.41,108.55,0,0,0,84
20:05:34,811.25,400.59,33.11,129.91,0,0,0,85
20:05:34,924.61,402.4,35.57,214.14,0,0,0,86
20:05:34,751.21,419.93,24.13,143.49,0,0,0,87
20:05:34,744.29,412.96,26.44,109.83,0,0,0,88
20:05:34,930.86,404.23,38.01,203.92,0,0,0,89
20:05:34,825.96,421.66,28.18,187.98,0,0,0,90
20:05:34,700.91,418.9,24.85,101.14,0,0,0,91
20:05:34,880.3,398,34.87,169.75,0,0,0,92
20:05:34,880.19,407.71,32.4,202.47,0,0,0,93
20:05:34,697.14,416.6,27.3,113,0,0,0,94
20:05:34,807.16,399.67,28.78,133.12,0,0,0,95
20:05:34,917.62,403.02,34.36,212.59,0,0,0,96
20:05:34,737.84,412.48,25.4,137.42,0,0,0,97
20:05:34,729.51,401.69,29.13,97.95,0,0,0,98
20:05:34,916.08,388.92,34.94,190.57,0,0,0,99
20:05:34,808.51,405.64,25.89,171.4,0,0,0,100
20:05:34,687.09,406.31,23.17,87.96,0,0,0,101
20:05:34,876.48,387.65,34.97,166.45,0,0,0,102
20:05:34,881.47,402.4,31,198.96,0,0,0,103
20:05:34,698.65,414.61,22.35,106.79,0,0,0,104
20:05:34,807.42,396.75,32.38,124.53,0,0,0,105
20:05:34,920.45,397.18,33.31,206.13,0,0,0,106
20:05:34,741.52,409.35,25.54,137.79,0,0,0,107
20:05:34,734.07,404.99,25.6,102.4,0,0,0,108
20:05:34,925.5,394.95,35.59,196.28,0,0,0,109
20:05:34,817.76,413.04,29.6,179.26,0,0,0,110
20:05:34,699.21,411.8,25.64,94.75,0,0,0,111
20:05:34,885.43,397.66,33.73,173.2,0,0,0,112
20:05:34,892.95,410.25,30.19,205.94,0,0,0,113
20:05:34,707.62,421.65,23.31,114.69,0,0,0,114
20:05:34,816.72,402.48,30.6,135.68,0,0,0,115
20:05:34,928.42,403.63,33.24,214.93,0,0,0,116
20:05:34,753.54,420.49,23.43,145.1,0,0,0,117
20:05:34,741.84,410.94,26.6,105.46,0,0,0,118
20:05:34,929.97,398.23,37.24,203.26,0,0,0,119
20:05:34,823.54,416.43,30.54,184.28,0,0,0,120
20:05:34,704.91,419.43,25.02,99.29,0,0,0,121
20:05:34,891.48,399.92,35.19,177.61,0,0,0,122
20:05:34,897.13,414.34,33.85,212.33,0,0,0,123
20:05:34,711.34,424.94,23.96,117.42,0,0,0,124
20:05:34,824.35,404.95,33.44,140.14,0,0,0,125
20:05:34,936.04,413.38,33.84,221.46,0,0,0,126
20:05:34,756.17,426.09,24.48,151.19,0,0,0,127
20:05:34,745.06,414.63,27.61,108.08,0,0,0,128
20:05:34,933.05,404.56,36.15,202.95,0,0,0,129
20:05:34,823.28,413,29.13,171.09,0,0,0,130
20:05:34,702.6,411.46,25.14,92.8,0,0,0,131
20:05:34,889.79,401.42,33.43,166.74,0,0,0,132
20:05:34,885.8,405.78,30.76,199.63,0,0,0,133
20:05:34,698.36,416.97,25.2,108.68,0,0,0,134
20:05:34,811.91,403.69,30.75,132.82,0,0,0,135
20:05:34,924.71,400.2,34.8,208.68,0,0,0,136
20:05:34,746.88,419.36,25.66,140.26,0,0,0,137
20:05:34,737.28,401.07,28.02,98.44,0,0,0,138
20:05:34,925.2,392.08,36.36,195.28,0,0,0,139
20:05:34,818.96,410.87,28.69,175.95,0,0,0,140
20:05:34,695.15,404.15,22.06,89.41,0,0,0,141
20:05:34,879.8,390.67,33.21,164.06,0,0,0,142
20:05:34,883.83,404.59,30.41,200.46,0,0,0,143
20:05:34,703.99,412.37,21.2,105.69,0,0,0,144
20:05:34,814.06,399.27,31.1,125.09,0,0,0,145
20:05:34,927.03,397.19,33.28,200.26,0,0,0,146
20:05:34,750.38,413.3,24.54,130.95,0,0,0,147
20:05:34,745.03,405.69,24.38,97.23,0,0,0,148
20:05:34,931.16,395.37,35.18,195.98,0,0,0,149
20:05:34,818.35,407.29,26.7,171.08,0,0,0,150
20:05:34,694.87,408.77,24.02,88.87,0,0,0,151
20:05:34,883.6,395.49,33.21,163.51,0,0,0,152
20:05:34,883.44,401.84,31.65,197.6,0,0,0,153
20:05:34,703.22,414.46,19.11,109.73,0,0,0,154
20:05:34,814.49,401.49,30.9,127.47,0,0,0,155
20:05:34,927.89,404.24,35.45,208.27,0,0,0,156
20:05:34,749.68,419.12,24.84,141.1,0,0,0,157
20:05:34,742.05,404.76,29.03,106.16,0,0,0,158
20:05:35,929.97,396.12,35.9,199.96,0,0,0,159
20:05:35,817.17,408.51,28.13,175.1,0,0,0,160
20:05:35,695.17,410.21,27.78,89.02,0,0,0,161
20:05:35,885.37,393.66,36.37,162.13,0,0,0,162
20:05:35,887.7,401.72,28.44,199.82,0,0,0,163
20:05:35,701.35,413.88,23.25,105.28,0,0,0,164
20:05:35,809.83,395.47,30.15,124.2,0,0,0,165
20:05:35,923.37,396.64,33.34,203.14,0,0,0,166
20:05:35,745.58,410.01,24.65,134.91,0,0,0,167
20:05:35,734.54,400.54,27.2,91.72,0,0,0,168
20:05:35,922.89,392.63,33.57,189.28,0,0,0,169
20:05:35,822.36,412.15,28.32,174.4,0,0,0,170
20:05:35,700.22,411.87,25.4,93.36,0,0,0,171
20:05:35,888.11,396.05,35.22,164.59,0,0,0,172
20:05:35,885.94,406.11,31.34,200.04,0,0,0,173
20:05:35,701.77,414.51,21.8,110.09,0,0,0,174
20:05:35,815.9,398.63,31.82,127.16,0,0,0,175
20:05:35,927.18,402.91,34.58,207.18,0,0,0,176
20:05:35,746.37,417.39,27.09,139.9,0,0,0,177
20:05:35,744.26,405.28,27.71,102.71,0,0,0,178
20:05:35,931.82,395.34,35.73,200.9,0,0,0,179
20:05:35,821.11,410.94,27.9,175.32,0,0,0,180
20:05:35,702.31,411.81,25.62,92.22,0,0,0,181
20:05:35,888.1,396.78,34.85,170.55,0,0,0,182
20:05:35,889.77,406.89,29.21,204.35,0,0,0,183
20:05:35,704.31,421.83,24.25,112.09,0,0,0,184
20:05:35,817.22,401.22,31.17,135.72,0,0,0,185
20:05:35,930.37,403.63,35.53,215.85,0,0,0,186
20:05:35,745.09,415.8,24.9,144.83,0,0,0,187
20:05:35,738.87,404.2,26.93,101.2,0,0,0,188
20:05:35,923.72,398.65,33.14,194.32,0,0,0,189
20:05:35,813.17,410.65,27.39,174.16,0,0,0,190
20:05:35,701.82,412.51,23.71,97.27,0,0,0,191
20:05:35,886.72,399.78,33.23,172.8,0,0,0,192
20:05:35,886.19,413.06,30.88,210.9,0,0,0,193
20:05:35,704.17,423.2,21.96,117.82,0,0,0,194
20:05:35,818.72,403.41,31.72,134.89,0,0,0,195
20:05:35,926.94,408.83,34.41,211.93,0,0,0,196
20:05:35,748.58,421.99,24.43,141.94,0,0,0,197
20:05:35,745.27,411.44,27.19,109.35,0,0,0,198
20:05:35,927.9,404.3,36.59,200.4,0,0,0,199
20:05:35,819.3,420.95,26.77,184.24,0,0,0,200
20:05:35,701.16,423.59,24.85,100.22,0,0,0,0
20:05:35,886.55,405,35.55,170.46,0,0,0,1
20:05:35,890.87,412.97,33.69,205.42,0,0,0,2
20:05:35,710.55,422.47,24.34,115.13,0,0,0,3
20:05:35,821.39,402.66,31.26,138.39,0,0,0,4
20:05:35,933.53,408.34,32.91,213.7,0,0,0,5
20:05:35,748.5,422.91,24.92,146.95,0,0,0,6
20:05:35,749.26,410.43,26.89,110.79,0,0,0,7
20:05:35,934.41,403.19,34.93,209.05,0,0,0,8
20:05:35,823.17,417.67,28.75,188.48,0,0,0,9
20:05:35,703.23,418.47,24.58,107.08,0,0,0,10
20:05:35,890.14,400.09,34.88,172.23,0,0,0,11
20:05:35,888.9,411.69,31.56,208.49,0,0,0,12
20:05:35,705.58,424.41,26.17,115.63,0,0,0,13
20:05:35,818.67,406.33,31.6,134.65,0,0,0,14
20:05:35,925.34,409.24,33.66,212.36,0,0,0,15
20:05:35,745.12,420.84,27.46,144.05,0,0,0,16
20:05:35,740.62,413.43,27.54,108.17,0,0,0,17
20:05:35,925.73,405.64,39.64,202.03,0,0,0,18
20:05:35,817.42,416.48,28.1,178.42,0,0,0,19
20:05:35,698.45,417.38,20.81,97.93,0,0,0,20
20:05:35,889.68,402.95,34.58,173.25,0,0,0,21
20:05:35,886.67,416.45,34.67,207.04,0,0,0,22
20:05:35,702.27,423.93,22.6,113.18,0,0,0,23
20:05:35,815.32,405.36,31.46,136.4,0,0,0,24
20:05:35,928.06,410.6,35.21,213.82,0,0,0,25
20:05:35,746.03,421.36,24.38,143.77,0,0,0,26
20:05:35,742.67,407.34,28.59,105.64,0,0,0,27
20:05:35,929.46,400,36.21,204.09,0,0,0,28
20:05:35,816.78,415.17,28.45,181.42,0,0,0,29
20:05:35,700.49,412.77,23.56,94.94,0,0,0,30
20:05:35,887.83,395.84,31.45,165.66,0,0,0,31
20:05:35,885.87,406.32,31.09,202.77,0,0,0,32
20:05:35,703.63,418.71,23.08,109.33,0,0,0,33
20:05:35,818.79,400.67,30.59,133.49,0,0,0,34
20:05:35,936.9,405.64,34.6,212.05,0,0,0,35
20:05:35,752.61,418.55,23.19,142.43,0,0,0,36
20:05:35,746.26,411.33,26.64,104.56,0,0,0,37
20:05:35,935.12,398.79,37.33,206.45,0,0,0,38
20:05:35,826.44,422,28.42,182.43,0,0,0,39
20:05:35,713.29,423.44,24.19,103.7,0,0,0,40
20:05:35,899.06,406.09,33.8,176.73,0,0,0,41
20:05:35,892.89,413.15,33.43,208.56,0,0,0,42
20:05:35,706.22,424.25,23.28,115.65,0,0,0,43
20:05:35,818.35,410.64,29.64,136.75,0,0,0,44
20:05:35,924.63,411.61,36.24,209.95,0,0,0,45
20:05:35,744.2,422.74,23.86,142.17,0,0,0,46
20:05:35,737.38,406.79,24.37,101.84,0,0,0,47
20:05:35,930.04,403.66,33.95,200.59,0,0,0,48
20:05:35,821.47,418.15,24.95,181.34,0,0,0,49
20:05:35,704.57,419.98,26.04,102.23,0,0,0,50
20:05:35,891.63,402.78,34.95,172.99,0,0,0,51
20:05:35,890.69,416.81,33.22,203.94,0,0,0,52
20:05:35,702.65,421.69,22.65,114.95,0,0,0,53
20:05:35,816.26,404.64,29.86,132.2,0,0,0,54
20:05:35,924.81,408.9,32.34,210.11,0,0,0,55
20:05:35,744.56,419.18,24.88,140.57,0,0,0,56
20:05:35,739.66,410.97,27.39,103.41,0,0,0,57
20:05:35,925.08,399.9,37.61,196.72,0,0,0,58
20:05:35,810.03,411.46,26.72,175.35,0,0,0,59
20:05:35,692.58,408.42,23.05,92.26,0,0,0,60
20:05:35,878.02,393.31,34.15,164.43,0,0,0,61
20:05:35,878.99,406.93,30.72,200.55,0,0,0,62
20:05:35,694.58,417.17,20.56,110.44,0,0,0,63
20:05:35,805.92,398.29,30.1,128.45,0,0,0,64
20:05:35,917.18,404.05,33.15,208.94,0,0,0,65
20:05:35,740.78,416.88,23.84,143.57,0,0,0,66
20:05:35,736.23,405.23,23.84,104.02,0,0,0,67
20:05:35,921.85,400.16,32.79,196.56,0,0,0,68
20:05:35,812.68,413.36,29.35,175.2,0,0,0,69
20:05:35,697.17,415.95,25.21,98.92,0,0,0,70
20:05:35,887.19,404.14,37.25,168.95,0,0,0,71
20:05:35,886.71,407.82,33.01,201.68,0,0,0,72
20:05:35,698.87,419.74,21.62,109.61,0,0,0,73
20:05:35,815.06,405.22,29.23,133.48,0,0,0,74
20:05:35,923.34,406.92,33.87,213.26,0,0,0,75
20:05:35,746.61,418.83,23.43,138.16,0,0,0,76
20:05:35,740.45,411.59,27.27,101.43,0,0,0,77
20:05:35,921.68,401.81,34.71,198.98,0,0,0,78
20:05:35,809.68,416.49,27.04,175.63,0,0,0,79
20:05:35,694.21,411.95,22.1,92.61,0,0,0,80
20:05:35,881.45,398.39,33.4,168.92,0,0,0,81
20:05:35,881.63,407.34,31.26,200.81,0,0,0,82
20:05:35,692.44,411.29,23.1,103.52,0,0,0,83
20:05:35,807.79,398.15,28.96,132.19,0,0,0,84
20:05:35,916.25,398.77,36.63,207.61,0,0,0,85
20:05:35,743.39,414.33,25.52,140.18,0,0,0,86
20:05:35,746.56,404.48,26.32,102.21,0,0,0,87
20:05:35,932.81,397.42,33.54,198.73,0,0,0,88
20:05:35,815.86,411.61,28.21,174.87,0,0,0,89
20:05:35,697.7,413.37,23.52,95.66,0,0,0,90
20:05:35,886.65,396.18,35.52,167.95,0,0,0,91
20:05:35,880.38,405.64,30.93,201.95,0,0,0,92
20:05:35,696.49,418.76,26.15,109.94,0,0,0,93
20:05:35,814.69,404.16,31.55,129.41,0,0,0,94
20:05:35,923.63,405.18,34.39,212.38,0,0,0,95
20:05:35,740.06,416.75,23.52,135.71,0,0,0,96
20:05:35,741.56,408.38,27.06,97.2,0,0,0,97
20:05:35,931.15,406.1,35.18,201.03,0,0,0,98
20:05:35,820.81,420.45,27.87,174.94,0,0,0,99
20:05:35,701.65,417.36,22.5,95.4,0,0,0,100
20:05:35,889.86,404.7,33.43,171.87,0,0,0,101
20:05:35,887.38,411.22,32.36,205.46,0,0,0,102
20:05:35,704.86,423.17,22.34,111.16,0,0,0,103
20:05:35,820.7,403.38,32.58,132.03,0,0,0,104
20:05:35,927.94,406.22,33.1,214.27,0,0,0,105
20:05:35,746.75,419.88,25.16,145.38,0,0,0,106
20:05:35,739.96,411.18,25.47,102.12,0,0,0,107
20:05:35,925.68,402.17,35.93,198.29,0,0,0,108
20:05:35,809.88,417.28,26.67,174.79,0,0,0,109
20:05:35,691.21,417.81,27.33,92.66,0,0,0,110
20:05:35,879.52,402.27,32.23,168.01,0,0,0,111
20:05:35,880.59,411.78,31.9,204,0,0,0,112
20:05:35,696.3,420.06,22.21,110.97,0,0,0,113
20:05:35,814,402.15,31.34,130.79,0,0,0,114
20:05:35,922.01,405.66,35.47,209.81,0,0,0,115
20:05:35,738.95,420.36,24.22,136.33,0,0,0,116
20:05:35,737.38,409.58,25.94,98.64,0,0,0,117
20:05:35,917.63,397.3,36.1,194.41,0,0,0,118
20:05:35,807.58,412.74,29.7,167.95,0,0,0,119
20:05:35,687.16,409.39,22.95,86.7,0,0,0,120
20:05:35,879.19,394.38,32.61,163,0,0,0,121
20:05:35,877.6,411.32,30.07,202.1,0,0,0,122
20:05:35,695.79,423.07,22.08,112.61,0,0,0,123
20:05:35,807.11,402.05,29.78,131.78,0,0,0,124
20:05:35,918.79,406.41,31.5,209.14,0,0,0,125
20:05:35,739.91,421.56,23.92,143.88,0,0,0,126
20:05:35,740.25,416.33,28.38,108.19,0,0,0,127
20:05:35,925.17,401.42,36.87,200.93,0,0,0,128
20:05:35,814.5,419.85,28.82,176.33,0,0,0,129
20:05:35,694.22,417.41,21.89,96.24,0,0,0,130
20:05:35,885.37,400.47,31.54,172.06,0,0,0,131
20:05:35,887.7,412.47,33.9,201.06,0,0,0,132
20:05:35,700.52,419.23,21.73,106.62,0,0,0,133
20:05:35,812.37,400.98,29.38,130.26,0,0,0,134
20:05:35,923.52,405.95,34.88,208.21,0,0,0,135
20:05:35,743.12,419.33,25.7,139.84,0,0,0,136
20:05:35,744.1,413.73,26.03,100.18,0,0,0,137
20:05:35,931.55,406.47,35.13,202.06,0,0,0,138
20:05:35,820.58,418.35,25.38,179,0,0,0,139
20:05:35,703.38,418.2,25.08,96.17,0,0,0,140
20:05:35,893.85,401.1,32.83,171.43,0,0,0,141
20:05:35,887.19,417.67,31.36,198.95,0,0,0,142
20:05:35,701.3,419.59,22.79,107.12,0,0,0,143
20:05:35,818.73,403.36,30.57,131.2,0,0,0,144
20:05:35,924.18,411.17,37.5,209.62,0,0,0,145
20:05:35,745.5,426.88,24.57,143.19,0,0,0,146
20:05:35,743.39,416.7,26.35,106.63,0,0,0,147
20:05:35,929.68,408.71,34.97,202.09,0,0,0,148
20:05:35,814.8,419.81,25.79,178.7,0,0,0,149
20:05:35,702.68,420.05,24.3,97.62,0,0,0,150
20:05:35,888.05,406.53,36.89,169.96,0,0,0,151
20:05:35,884.52,415.48,33.34,202.38,0,0,0,152
20:05:35,702.08,425.98,20.93,113.12,0,0,0,153
20:05:35,813.28,408.06,33.17,132.13,0,0,0,154
20:05:35,921.38,411.78,34.12,212.86,0,0,0,155
20:05:35,742.28,424.63,24.29,144.24,0,0,0,156
