Time,Id,Channel1,Like,Dislike 
4238.974359,4238.461538,4224.615385,4231.794872,4217.948718,4205.641026,4194.358974,4204.102564,4226.153846,4227.692308,4251.794872,4237.435897,4248.205128,4157.948718
4228.205128,4222.564103,4215.897436,4223.076923,4218.974359,4210.769231,4198.974359,4206.153846,4212.307692,4215.897436,4235.897436,4231.282051,4227.179487,4158.974359
4228.717949,4215.384615,4211.282051,4215.897436,4224.102564,4206.153846,4191.794872,4202.051282,4208.205128,4224.102564,4231.794872,4226.666667,4225.641026,4164.102564
4237.435897,4234.871795,4221.025641,4224.102564,4221.025641,4205.128205,4187.692308,4206.666667,4223.076923,4228.717949,4243.589744,4235.384615,4240,4167.692308
4242.051282,4247.692308,4231.282051,4233.846154,4220.512821,4210.769231,4184.615385,4212.820513,4225.641026,4219.487179,4248.717949,4245.641026,4242.051282,4177.435897
4236.410256,4236.410256,4225.128205,4223.076923,4222.051282,4210.25641,4180,4212.820513,4227.179487,4223.076923,4250.769231,4240,4239.487179,4180.512821
4233.333333,4228.717949,4221.025641,4216.410256,4222.564103,4202.051282,4174.358974,4213.333333,4229.74359,4227.179487,4253.333333,4235.384615,4238.461538,4174.871795
4232.820513,4230.769231,4222.051282,4224.615385,4223.589744,4196.923077,4169.230769,4210.25641,4221.538462,4217.435897,4248.717949,4236.923077,4230.25641,4172.820513
4228.717949,4226.666667,4218.461538,4223.589744,4222.051282,4203.076923,4173.846154,4207.179487,4221.538462,4216.410256,4247.692308,4234.358974,4228.205128,4179.487179
4230.769231,4223.589744,4221.025641,4221.025641,4223.076923,4212.820513,4186.666667,4210.769231,4231.794872,4222.564103,4255.897436,4234.358974,4238.461538,4186.666667
4232.307692,4228.717949,4221.538462,4220,4222.564103,4210.25641,4185.128205,4205.128205,4227.692308,4220.512821,4248.205128,4233.333333,4233.333333,4187.692308
4229.230769,4223.076923,4213.333333,4217.435897,4220.512821,4200.512821,4169.74359,4190.769231,4212.820513,4218.974359,4225.641026,4227.179487,4211.282051,4195.897436
4227.692308,4208.205128,4208.205128,4213.333333,4221.538462,4202.564103,4167.692308,4190.769231,4207.692308,4220.512821,4223.076923,4228.717949,4205.641026,4203.589744
4230.25641,4213.333333,4214.871795,4211.282051,4221.025641,4207.179487,4176.410256,4208.205128,4220,4216.410256,4241.538462,4245.128205,4219.487179,4204.615385
4236.410256,4229.230769,4224.102564,4219.487179,4222.564103,4201.538462,4173.846154,4214.871795,4235.384615,4216.923077,4248.205128,4262.051282,4226.666667,4210.25641
4235.897436,4228.205128,4218.974359,4220,4224.102564,4197.948718,4166.666667,4204.102564,4232.307692,4226.666667,4239.487179,4259.487179,4222.051282,4211.282051
4233.333333,4217.435897,4218.461538,4212.307692,4223.589744,4202.564103,4174.358974,4204.615385,4223.076923,4227.692308,4240,4257.948718,4221.025641,4210.25641
4237.948718,4215.384615,4229.230769,4214.871795,4224.615385,4206.666667,4183.076923,4216.410256,4227.692308,4218.974359,4252.307692,4269.230769,4228.717949,4209.230769
4241.538462,4231.794872,4230.25641,4218.974359,4222.564103,4203.589744,4175.384615,4212.820513,4230.769231,4213.846154,4257.435897,4270.25641,4230.25641,4205.641026
4244.102564,4245.641026,4225.641026,4218.461538,4223.589744,4197.948718,4165.641026,4197.948718,4217.435897,4220,4243.589744,4262.051282,4214.871795,4207.179487
4244.615385,4249.74359,4225.641026,4217.435897,4223.076923,4202.051282,4171.282051,4199.487179,4210.25641,4228.717949,4231.282051,4260,4201.025641,4209.74359
4238.974359,4258.974359,4225.128205,4219.487179,4222.051282,4209.74359,4183.076923,4204.615385,4210.769231,4223.589744,4229.230769,4261.025641,4197.948718,4214.358974
4233.333333,4264.102564,4216.923077,4218.974359,4224.615385,4206.666667,4180,4196.410256,4202.051282,4223.076923,4220.512821,4252.820513,4185.128205,4216.410256
4226.153846,4256.923077,4210.25641,4214.871795,4222.564103,4198.461538,4168.205128,4188.205128,4192.307692,4229.74359,4205.641026,4233.846154,4163.589744,4206.666667
4224.102564,4255.897436,4207.692308,4213.846154,4222.051282,4193.846154,4164.102564,4183.076923,4183.076923,4226.153846,4192.307692,4220,4145.641026,4199.487179
4226.153846,4264.615385,4206.153846,4213.846154,4225.128205,4198.461538,4171.282051,4183.076923,4182.051282,4221.025641,4187.692308,4218.974359,4142.051282,4202.051282
4224.102564,4263.589744,4208.205128,4216.410256,4224.102564,4203.589744,4177.948718,4189.230769,4192.820513,4226.153846,4192.307692,4225.128205,4146.153846,4207.692308
4225.128205,4263.589744,4214.871795,4221.538462,4223.076923,4202.051282,4183.076923,4196.410256,4195.384615,4224.102564,4198.461538,4228.717949,4147.179487,4212.820513
4227.179487,4276.410256,4218.461538,4221.025641,4218.461538,4208.717949,4191.282051,4201.025641,4197.948718,4213.846154,4204.615385,4226.666667,4155.897436,4214.358974
4229.230769,4281.538462,4222.051282,4222.564103,4218.461538,4220,4196.410256,4200.512821,4205.641026,4219.487179,4209.74359,4226.666667,4168.205128,4214.358974
4233.846154,4276.923077,4223.076923,4223.076923,4223.076923,4223.589744,4203.589744,4200,4207.692308,4225.641026,4210.25641,4228.205128,4168.717949,4208.205128
4236.410256,4277.435897,4220,4218.461538,4222.564103,4225.641026,4212.307692,4204.102564,4209.230769,4222.051282,4209.230769,4228.717949,4168.717949,4204.102564
4238.974359,4278.974359,4221.538462,4219.487179,4224.615385,4232.820513,4212.307692,4209.74359,4218.974359,4218.974359,4211.794872,4231.282051,4173.846154,4208.205128
4241.025641,4289.230769,4228.717949,4224.615385,4224.615385,4239.487179,4217.948718,4221.538462,4233.333333,4217.435897,4218.974359,4232.307692,4178.461538,4211.794872
4251.282051,4308.205128,4241.538462,4231.282051,4222.051282,4248.717949,4241.025641,4240.512821,4250.25641,4221.025641,4231.794872,4238.974359,4190.25641,4218.974359
4256.923077,4310.25641,4246.153846,4234.871795,4223.076923,4253.846154,4252.820513,4247.179487,4256.410256,4220.512821,4241.538462,4245.128205,4203.589744,4221.538462
4243.589744,4296.410256,4236.410256,4229.74359,4222.564103,4245.128205,4241.538462,4233.333333,4243.589744,4217.435897,4237.435897,4238.461538,4200.512821,4218.974359
4238.461538,4291.794872,4234.871795,4228.717949,4224.102564,4238.461538,4237.948718,4227.692308,4236.410256,4225.128205,4228.205128,4233.846154,4196.923077,4222.051282
4238.461538,4290.25641,4234.871795,4226.153846,4222.564103,4239.487179,4243.076923,4235.897436,4241.538462,4234.358974,4224.615385,4233.846154,4199.487179,4216.923077
4231.282051,4277.435897,4224.102564,4217.948718,4221.025641,4237.435897,4238.974359,4229.74359,4236.923077,4226.153846,4220,4230.25641,4191.794872,4212.307692
4234.871795,4279.487179,4223.076923,4221.025641,4223.589744,4239.487179,4242.564103,4225.128205,4237.435897,4214.358974,4226.153846,4234.871795,4196.410256,4217.948718
4250.25641,4301.538462,4238.974359,4232.307692,4224.102564,4252.820513,4258.461538,4240.512821,4258.974359,4217.948718,4252.307692,4251.794872,4226.153846,4225.128205
4258.461538,4313.846154,4252.307692,4238.461538,4226.153846,4260,4265.128205,4249.230769,4270.25641,4221.538462,4270.769231,4263.589744,4244.102564,4229.74359
4257.435897,4316.923077,4253.333333,4235.384615,4226.153846,4257.948718,4268.205128,4248.717949,4273.846154,4218.974359,4268.717949,4257.948718,4243.076923,4230.25641
4258.974359,4316.923077,4251.794872,4235.384615,4222.564103,4255.384615,4264.615385,4248.717949,4276.923077,4220,4257.948718,4252.307692,4240.512821,4234.358974
4262.051282,4313.333333,4255.384615,4237.948718,4221.538462,4252.307692,4253.333333,4242.564103,4271.794872,4221.538462,4258.461538,4258.974359,4241.538462,4240
4261.025641,4309.74359,4256.410256,4232.820513,4218.974359,4257.435897,4255.897436,4241.538462,4271.282051,4215.897436,4271.794872,4264.615385,4251.282051,4236.410256
4263.589744,4306.666667,4258.461538,4229.230769,4222.051282,4261.538462,4262.564103,4244.615385,4275.897436,4215.897436,4270.769231,4265.128205,4253.333333,4233.333333
4266.666667,4312.307692,4259.487179,4231.282051,4224.102564,4256.923077,4253.846154,4239.487179,4276.923077,4226.666667,4265.641026,4264.615385,4252.307692,4233.333333
4266.153846,4322.564103,4261.025641,4234.871795,4220.512821,4251.282051,4242.564103,4236.923077,4272.820513,4228.717949,4274.871795,4264.615385,4257.948718,4236.923077
4266.666667,4320.512821,4262.564103,4236.410256,4224.102564,4252.820513,4247.179487,4242.051282,4268.717949,4219.487179,4274.358974,4265.128205,4257.435897,4239.487179
4262.051282,4310.25641,4253.846154,4231.282051,4224.102564,4253.333333,4248.205128,4237.948718,4268.205128,4215.384615,4255.897436,4261.025641,4246.153846,4238.974359
4258.974359,4298.974359,4247.179487,4229.230769,4223.076923,4242.564103,4231.794872,4226.153846,4256.923077,4221.025641,4250.25641,4258.974359,4237.435897,4245.128205
4264.615385,4301.538462,4254.871795,4231.282051,4224.615385,4242.051282,4227.692308,4225.128205,4247.692308,4225.128205,4263.076923,4262.564103,4245.128205,4250.769231
4272.820513,4316.410256,4262.051282,4234.358974,4222.564103,4257.435897,4248.205128,4240,4261.538462,4221.538462,4274.871795,4268.205128,4259.487179,4251.794872
4266.153846,4305.641026,4247.692308,4228.717949,4223.589744,4255.897436,4248.205128,4244.615385,4270.769231,4218.974359,4260.512821,4260,4245.641026,4249.230769
4249.230769,4283.076923,4229.74359,4219.487179,4224.102564,4239.487179,4228.205128,4232.307692,4255.897436,4219.487179,4234.871795,4245.641026,4219.487179,4238.974359
4257.435897,4293.333333,4245.128205,4227.179487,4224.102564,4245.128205,4236.410256,4235.384615,4257.435897,4219.487179,4242.564103,4257.948718,4230.25641,4237.435897
4272.307692,4314.871795,4264.102564,4235.897436,4224.102564,4257.948718,4249.74359,4248.717949,4275.897436,4224.102564,4268.717949,4272.820513,4255.384615,4238.974359
4260,4302.564103,4253.333333,4226.153846,4222.564103,4247.692308,4233.846154,4238.461538,4268.205128,4228.717949,4262.051282,4264.102564,4242.564103,4239.487179
4247.692308,4278.461538,4242.051282,4221.538462,4224.615385,4240.512821,4225.641026,4226.153846,4252.820513,4222.564103,4235.897436,4252.307692,4221.538462,4238.974359
4249.230769,4284.615385,4243.589744,4226.153846,4225.128205,4250.769231,4238.974359,4235.384615,4261.025641,4216.410256,4237.435897,4250.25641,4231.282051,4233.846154
4258.974359,4296.923077,4245.128205,4229.74359,4226.666667,4255.384615,4238.974359,4236.410256,4264.615385,4219.487179,4254.871795,4254.871795,4245.641026,4238.974359
4267.692308,4302.051282,4247.692308,4229.230769,4227.179487,4253.333333,4234.871795,4226.153846,4257.435897,4228.717949,4263.076923,4260,4249.74359,4245.641026
4268.205128,4305.128205,4252.307692,4230.25641,4223.589744,4260,4245.128205,4233.333333,4260,4229.74359,4264.615385,4264.615385,4251.282051,4244.615385
4267.179487,4296.410256,4255.897436,4230.769231,4224.615385,4263.076923,4250.769231,4240.512821,4269.230769,4225.128205,4260,4269.230769,4248.205128,4248.717949
4262.051282,4284.615385,4251.794872,4223.076923,4222.564103,4257.435897,4249.230769,4236.923077,4270.769231,4223.076923,4253.846154,4268.205128,4244.102564,4251.282051
4255.897436,4280,4247.179487,4222.564103,4220.512821,4252.820513,4246.153846,4236.410256,4265.641026,4224.102564,4250.769231,4261.538462,4242.051282,4246.666667
4256.923077,4283.589744,4250.769231,4231.282051,4225.128205,4253.333333,4245.128205,4240,4265.641026,4223.589744,4252.307692,4259.487179,4242.051282,4242.051282
4260,4291.282051,4253.846154,4231.282051,4223.589744,4250.25641,4247.692308,4238.461538,4268.205128,4223.076923,4252.307692,4258.974359,4243.589744,4237.435897
4262.564103,4294.358974,4253.333333,4232.820513,4222.564103,4244.615385,4241.025641,4229.74359,4263.589744,4221.538462,4251.282051,4259.487179,4242.051282,4232.307692
4257.948718,4287.179487,4249.74359,4231.282051,4223.589744,4246.153846,4232.820513,4231.282051,4264.102564,4216.410256,4252.820513,4258.461538,4240,4229.230769
4248.205128,4278.974359,4246.153846,4222.051282,4223.076923,4246.666667,4235.384615,4240,4270.25641,4218.461538,4246.153846,4254.358974,4235.897436,4227.179487
4244.615385,4277.435897,4241.025641,4222.564103,4224.615385,4244.102564,4237.435897,4233.846154,4261.538462,4220,4237.435897,4251.282051,4229.230769,4220
4245.128205,4273.333333,4229.230769,4226.666667,4224.615385,4235.897436,4231.282051,4224.615385,4250.769231,4217.435897,4238.461538,4252.307692,4225.128205,4213.846154
4245.128205,4264.102564,4228.205128,4223.076923,4226.153846,4228.205128,4228.717949,4224.615385,4250.769231,4218.461538,4241.025641,4257.435897,4223.076923,4218.974359
4247.179487,4266.666667,4238.461538,4220.512821,4224.102564,4240,4236.923077,4230.769231,4254.871795,4217.948718,4242.564103,4258.461538,4230.769231,4223.589744
4255.897436,4281.025641,4247.692308,4228.205128,4222.051282,4257.435897,4244.615385,4239.487179,4264.615385,4218.461538,4248.717949,4258.974359,4241.538462,4227.179487
4264.615385,4290.769231,4252.820513,4236.410256,4225.641026,4257.435897,4243.589744,4247.179487,4276.410256,4220.512821,4253.846154,4265.128205,4244.615385,4230.769231
4265.641026,4292.820513,4257.435897,4230.25641,4225.641026,4249.230769,4241.538462,4249.230769,4280,4217.435897,4258.974359,4272.307692,4247.179487,4232.820513
4267.179487,4291.794872,4261.538462,4228.205128,4224.102564,4249.74359,4243.076923,4243.589744,4273.333333,4217.948718,4261.025641,4275.897436,4248.205128,4234.871795
4260.512821,4289.230769,4254.871795,4233.333333,4224.102564,4250.769231,4243.589744,4238.974359,4267.179487,4227.692308,4255.897436,4269.230769,4242.564103,4230.769231
4249.230769,4279.487179,4245.641026,4229.74359,4223.589744,4246.666667,4238.974359,4241.538462,4271.282051,4226.153846,4255.897436,4262.051282,4243.589744,4232.307692
4252.820513,4272.307692,4245.641026,4220,4225.641026,4246.666667,4235.384615,4242.564103,4271.794872,4222.564103,4257.948718,4259.487179,4246.666667,4235.897436
4262.564103,4282.051282,4247.179487,4218.974359,4224.102564,4249.74359,4238.461538,4238.974359,4265.128205,4227.179487,4252.820513,4258.461538,4243.589744,4232.820513
4265.128205,4286.666667,4249.74359,4226.666667,4224.615385,4244.615385,4241.025641,4236.923077,4258.974359,4224.102564,4244.615385,4260,4236.410256,4234.358974
4255.384615,4272.307692,4246.153846,4228.205128,4224.615385,4232.820513,4236.410256,4231.794872,4251.794872,4215.384615,4240,4253.846154,4227.179487,4232.820513
4245.641026,4261.025641,4241.538462,4223.589744,4222.051282,4231.794872,4231.282051,4227.179487,4245.641026,4216.410256,4240,4251.794872,4223.589744,4232.820513
4251.794872,4257.435897,4243.589744,4218.974359,4225.128205,4232.820513,4227.692308,4223.076923,4241.025641,4225.641026,4231.282051,4255.897436,4221.025641,4236.923077
4256.923077,4255.384615,4244.102564,4217.435897,4222.564103,4225.128205,4222.564103,4220,4236.410256,4229.230769,4225.641026,4252.307692,4218.974359,4234.358974
4254.358974,4260,4247.179487,4227.692308,4221.025641,4223.589744,4222.564103,4223.589744,4236.410256,4224.102564,4237.435897,4255.897436,4226.153846,4237.948718
4243.589744,4251.282051,4239.487179,4227.179487,4225.641026,4224.615385,4217.948718,4222.051282,4233.846154,4215.384615,4237.948718,4256.923077,4225.128205,4240.512821
4229.74359,4225.641026,4222.051282,4211.282051,4223.589744,4215.897436,4202.051282,4211.282051,4220,4216.923077,4216.410256,4242.051282,4205.641026,4231.794872
4231.794872,4222.051282,4224.102564,4211.282051,4224.102564,4205.641026,4196.923077,4208.717949,4215.897436,4221.538462,4205.641026,4240.512821,4194.871795,4227.692308
4236.410256,4239.487179,4234.871795,4217.948718,4225.128205,4207.692308,4206.666667,4213.846154,4223.589744,4215.384615,4210.769231,4246.666667,4200,4233.333333
4230.25641,4240,4230.25641,4216.923077,4223.076923,4212.307692,4208.717949,4210.769231,4215.897436,4217.948718,4204.615385,4236.410256,4196.410256,4242.564103
4230.25641,4229.230769,4222.564103,4214.358974,4224.102564,4210.25641,4206.153846,4208.717949,4208.205128,4231.282051,4197.435897,4227.692308,4192.820513,4244.102564
4235.897436,4228.717949,4223.076923,4209.230769,4223.076923,4210.769231,4210.25641,4207.692308,4215.897436,4225.128205,4198.974359,4234.871795,4199.487179,4236.923077
4237.435897,4228.205128,4226.666667,4210.769231,4222.051282,4213.846154,4210.25641,4198.974359,4213.333333,4213.333333,4202.564103,4246.666667,4203.076923,4237.948718
4235.384615,4228.205128,4229.230769,4216.410256,4222.051282,4209.74359,4204.615385,4198.974359,4206.666667,4225.641026,4206.666667,4247.179487,4204.102564,4242.564103
4233.846154,4224.102564,4225.641026,4212.307692,4223.076923,4200,4195.384615,4200,4205.128205,4233.846154,4201.025641,4241.538462,4198.461538,4245.641026
4233.846154,4215.897436,4221.025641,4205.128205,4224.615385,4198.974359,4186.666667,4196.410256,4202.051282,4220.512821,4195.384615,4241.025641,4191.794872,4249.230769
4234.871795,4221.025641,4224.615385,4206.666667,4222.051282,4208.717949,4196.410256,4203.076923,4211.282051,4213.333333,4207.179487,4243.076923,4204.102564,4256.410256
4238.974359,4229.230769,4234.871795,4212.307692,4222.051282,4217.948718,4209.74359,4211.794872,4224.102564,4221.538462,4215.384615,4247.179487,4214.358974,4267.692308
4235.897436,4223.589744,4232.307692,4206.666667,4222.051282,4215.897436,4203.076923,4208.717949,4218.461538,4227.692308,4204.615385,4244.102564,4206.666667,4268.205128
4225.641026,4210.769231,4221.538462,4198.974359,4222.564103,4203.589744,4189.230769,4198.461538,4202.564103,4225.641026,4193.333333,4234.871795,4194.358974,4263.076923
4221.538462,4205.128205,4213.846154,4200.512821,4226.153846,4198.461538,4183.589744,4191.794872,4194.871795,4226.153846,4189.74359,4230.769231,4191.794872,4262.051282
4216.923077,4209.230769,4207.179487,4200.512821,4224.102564,4202.051282,4181.025641,4189.74359,4194.358974,4224.615385,4186.666667,4230.769231,4193.333333,4264.102564
4218.461538,4212.820513,4212.307692,4206.153846,4224.615385,4197.435897,4176.410256,4185.641026,4187.179487,4220,4186.153846,4232.307692,4192.820513,4266.153846
