TS,Channel1,Channel2,Channel3,Channel4,Ref1,Ref2,Ref3,,IndexId
20:27:51,893.36,282.95,-132.24,-608.64,0,0,0,,118
20:27:51,819.66,178.89,-166.93,-634.56,0,0,0,,119
20:27:51,874.36,257.68,-51.1,-518.67,0,0,0,,120
20:27:51,913.18,312.33,-95.24,-572.13,0,0,0,,121
20:27:51,833.79,199.8,-182.64,-654.48,0,0,0,,122
20:27:51,839.67,209.86,-89.32,-557.55,0,0,0,,123
20:27:51,916.11,320.14,-63.45,-535.54,0,0,0,,124
20:27:51,865.1,240.76,-171.71,-644.41,0,0,0,,125
20:27:51,817.5,179.68,-135.22,-600.77,0,0,0,,126
20:27:51,901.24,291.72,-42.46,-514.04,0,0,0,,127
20:27:51,891.16,280.62,-136.07,-611.4,0,0,0,,128
20:27:51,814.59,176.92,-169.03,-640.81,0,0,0,,129
20:27:51,873.55,254.92,-50.68,-523.24,0,0,0,,130
20:27:51,913.1,312.25,-97.84,-574.22,0,0,0,,131
20:27:51,832.21,194.02,-184.81,-654.27,0,0,0,,132
20:27:51,840.57,206.23,-89.41,-558.07,0,0,0,,133
20:27:51,916.34,317.66,-56.89,-536.39,0,0,0,,134
20:27:51,863.47,242.81,-171.24,-645.39,0,0,0,,135
20:27:51,819.46,180,-132.17,-604,0,0,0,,136
20:27:51,900.07,299.23,-40.94,-517.62,0,0,0,,137
20:27:51,892.82,287.68,-137.28,-611.85,0,0,0,,138
20:27:51,814.9,178.22,-168.77,-640.12,0,0,0,,139
20:27:51,873.31,253.53,-51.17,-519.57,0,0,0,,140
20:27:51,914.71,310.25,-94.38,-569.1,0,0,0,,141
20:27:51,835.31,199.19,-182.12,-649.16,0,0,0,,142
20:27:51,840.2,209.32,-87.73,-555.9,0,0,0,,143
20:27:51,917.79,320.83,-59.11,-533.59,0,0,0,,144
20:27:51,863.1,241.51,-168.67,-644.06,0,0,0,,145
20:27:51,819.01,183.14,-134.18,-601.6,0,0,0,,146
20:27:51,900.81,299.55,-41.38,-513.84,0,0,0,,147
20:27:51,894.03,282.16,-134.39,-611.04,0,0,0,,148
20:27:51,821.26,177.62,-168.24,-633.4,0,0,0,,149
20:27:51,878.88,258.02,-47.34,-519.85,0,0,0,,150
20:27:51,913.89,312.08,-94.95,-571,0,0,0,,151
20:27:51,840.38,200.54,-179.6,-649.69,0,0,0,,152
20:27:51,844.12,210.29,-86.42,-551.46,0,0,0,,153
20:27:51,919.88,319.49,-57.02,-533.07,0,0,0,,154
20:27:51,861.09,246.72,-169.77,-642.79,0,0,0,,155
20:27:51,825.46,182.09,-129.32,-595.53,0,0,0,,156
20:27:51,908.79,300.39,-37.85,-505.88,0,0,0,,157
20:27:51,893.35,283.48,-132.87,-610.32,0,0,0,,158
20:27:51,821.81,176.5,-164.13,-634.91,0,0,0,,159
20:27:51,876.83,255.89,-48.44,-521.21,0,0,0,,160
20:27:51,915.81,312.9,-93.53,-571.73,0,0,0,,161
20:27:51,835.76,204.48,-178.17,-650.69,0,0,0,,162
20:27:51,843.42,213.77,-82.35,-554.83,0,0,0,,163
20:27:51,917.9,317.12,-58.69,-536.83,0,0,0,,164
20:27:51,863.49,243.18,-169.38,-646.38,0,0,0,,165
20:27:51,820.35,181.41,-132.88,-600.68,0,0,0,,166
20:27:51,904.04,300.81,-36.54,-513.51,0,0,0,,167
20:27:51,893.38,280.85,-135.19,-611.15,0,0,0,,168
20:27:51,816.42,177.58,-166.16,-634.76,0,0,0,,169
20:27:51,875.09,253.78,-52.99,-523.06,0,0,0,,170
20:27:51,911.8,310.84,-99.57,-573.65,0,0,0,,171
20:27:51,833.76,197.57,-184.33,-653.55,0,0,0,,172
20:27:51,844.17,212.04,-83.87,-552.22,0,0,0,,173
20:27:51,919.19,320.33,-59.87,-530.69,0,0,0,,174
20:27:51,863.49,244.16,-168.53,-640.99,0,0,0,,175
20:27:51,823.72,183.56,-131.77,-598.4,0,0,0,,176
20:27:51,902.75,299.16,-37.63,-516.6,0,0,0,,177
20:27:51,894.05,285.99,-135.25,-610.75,0,0,0,,178
20:27:51,816.28,177.11,-166.24,-638.28,0,0,0,,179
20:27:51,875.42,257.47,-49.66,-518.56,0,0,0,,180
20:27:51,912.57,310.96,-97.26,-574.26,0,0,0,,181
20:27:51,836.01,199.37,-184.3,-652.92,0,0,0,,182
20:27:51,844.7,212.27,-86.76,-554.9,0,0,0,,183
20:27:51,918.38,320.52,-58.05,-537.02,0,0,0,,184
20:27:51,859.58,240.57,-171.59,-643.24,0,0,0,,185
20:27:51,821.86,183.13,-128.35,-596.83,0,0,0,,186
20:27:51,901.73,298.66,-38.87,-511.75,0,0,0,,187
20:27:51,892.77,282.06,-135.14,-611.91,0,0,0,,188
20:27:51,818.93,176.55,-163.11,-633.17,0,0,0,,189
20:27:51,876.71,258.18,-46.65,-521.04,0,0,0,,190
20:27:51,916.58,309.51,-97.86,-570.64,0,0,0,,191
20:27:51,834.72,199.95,-183.18,-652.26,0,0,0,,192
20:27:51,840.42,211.47,-87.78,-554.47,0,0,0,,193
20:27:51,916.97,316.4,-60.55,-537.77,0,0,0,,194
20:27:51,864.1,239,-170.81,-643.76,0,0,0,,195
20:27:51,825.16,183.61,-126.77,-597.05,0,0,0,,196
20:27:51,900.93,295.37,-39.7,-515.33,0,0,0,,197
20:27:51,892.6,282.62,-136.94,-614.07,0,0,0,,198
20:27:51,818.13,173.91,-169.83,-637.52,0,0,0,,199
20:27:51,873.12,259.33,-49.48,-522.02,0,0,0,,200
20:27:51,913.22,310.72,-99.04,-576.49,0,0,0,,0
20:27:51,832.25,196.94,-183.78,-654.01,0,0,0,,1
20:27:51,846.79,215.67,-82.99,-552.89,0,0,0,,2
20:27:51,917.67,320.05,-61.1,-535.97,0,0,0,,3
20:27:51,861.3,243.81,-171.27,-641.47,0,0,0,,4
20:27:51,820.38,184.51,-128.16,-596.02,0,0,0,,5
20:27:51,904.34,299.45,-38.8,-511.63,0,0,0,,6
20:27:51,894.09,283.79,-138.28,-611.25,0,0,0,,7
20:27:51,815.75,178.54,-165.16,-632.56,0,0,0,,8
20:27:51,878.15,260,-49.24,-519.04,0,0,0,,9
20:27:51,915.7,312.15,-94.65,-571.92,0,0,0,,10
20:27:51,837.35,203.58,-179.53,-649.07,0,0,0,,11
20:27:51,843.79,212.82,-81.01,-554.92,0,0,0,,12
20:27:51,917.12,318.11,-60.01,-536.67,0,0,0,,13
20:27:51,859.74,237.34,-171.64,-642.52,0,0,0,,14
20:27:51,823.22,180.43,-133.38,-599.71,0,0,0,,15
20:27:51,903.85,298.26,-41.87,-514.14,0,0,0,,16
20:27:51,891.25,278.88,-138.09,-613.96,0,0,0,,17
20:27:51,817.44,172.19,-165.75,-636.18,0,0,0,,18
20:27:51,873.24,256.86,-49.84,-521.37,0,0,0,,19
20:27:51,905.6,309.3,-100.53,-576.33,0,0,0,,20
20:27:51,829.51,197.26,-183.41,-653.82,0,0,0,,21
20:27:51,842.19,209.18,-85.72,-554.6,0,0,0,,22
20:27:51,917.58,314.54,-62.54,-538.88,0,0,0,,23
20:27:51,863.36,238.3,-168.85,-643.46,0,0,0,,24
20:27:51,822.97,187.98,-127.87,-595.3,0,0,0,,25
20:27:51,901.73,299.81,-43.7,-516.95,0,0,0,,26
20:27:51,888.77,277.92,-140.29,-613.47,0,0,0,,27
20:27:51,817.79,172.77,-166.65,-635.98,0,0,0,,28
20:27:52,874.73,256.48,-48.84,-521.89,0,0,0,,29
20:27:52,909.18,308.97,-101.39,-579.19,0,0,0,,30
20:27:52,831.44,199.38,-185.89,-654.98,0,0,0,,31
20:27:52,842.52,209.79,-86.86,-556.44,0,0,0,,32
20:27:52,912.54,317.24,-65.64,-544.65,0,0,0,,33
20:27:52,859.03,240.61,-173.19,-646.61,0,0,0,,34
20:27:52,821.05,179.3,-128.83,-599.24,0,0,0,,35
20:27:52,899.61,298.88,-43.41,-517.55,0,0,0,,36
20:27:52,890.81,279.36,-136.18,-616.08,0,0,0,,37
20:27:52,813.48,176.49,-167.76,-635.4,0,0,0,,38
20:27:52,875.48,255.25,-48.59,-524.2,0,0,0,,39
20:27:52,910.33,310.36,-105,-581.86,0,0,0,,40
20:27:52,828.34,196.73,-188.67,-656.06,0,0,0,,41
20:27:52,840.19,208.87,-88.39,-555.96,0,0,0,,42
20:27:52,914.56,314.24,-65.56,-541.46,0,0,0,,43
20:27:52,860.14,243.16,-173.29,-642.86,0,0,0,,44
20:27:52,821.32,185.76,-127.32,-593.45,0,0,0,,45
20:27:52,901.11,301.33,-44.85,-519.56,0,0,0,,46
20:27:52,884.75,275.78,-147.36,-621.1,0,0,0,,47
20:27:52,814.07,170.75,-173.14,-640.96,0,0,0,,48
20:27:52,871.94,254.11,-55.24,-526.25,0,0,0,,49
20:27:52,908.94,306.09,-103.36,-579.55,0,0,0,,50
20:27:52,831.12,194.46,-186.67,-655.67,0,0,0,,51
20:27:52,840.35,210.54,-86.16,-556.93,0,0,0,,52
20:27:52,914.71,312.65,-62.21,-539.33,0,0,0,,53
20:27:52,857.7,229.15,-176.23,-645.84,0,0,0,,54
20:27:52,817.03,173.19,-130.67,-599.06,0,0,0,,55
20:27:52,897.08,294.42,-43.94,-518.81,0,0,0,,56
20:27:52,885.25,276.99,-142.22,-611.61,0,0,0,,57
20:27:52,816.16,172.74,-171.89,-641.3,0,0,0,,58
20:27:52,876.08,259.39,-51.27,-521.66,0,0,0,,59
20:27:52,909.55,307.18,-99.9,-577.13,0,0,0,,60
20:27:52,830.38,192.48,-187.07,-653.94,0,0,0,,61
20:27:52,842.25,210.62,-86.89,-556.47,0,0,0,,62
20:27:52,919.1,319.02,-61.98,-540.18,0,0,0,,63
20:27:52,855.48,233.66,-177.48,-643.98,0,0,0,,64
20:27:52,821.69,182.49,-128.45,-597.33,0,0,0,,65
20:27:52,906.1,297.35,-40.44,-515.13,0,0,0,,66
20:27:52,891.36,278.86,-138.48,-614.14,0,0,0,,67
20:27:52,818.74,171.97,-167.34,-637.99,0,0,0,,68
20:27:52,877.44,258.25,-49.06,-524.43,0,0,0,,69
20:27:52,914.24,308.32,-96.87,-574.03,0,0,0,,70
20:27:52,831.89,200.14,-179.32,-653.52,0,0,0,,71
20:27:52,846.56,213.92,-85.12,-551.98,0,0,0,,72
20:27:52,921.38,319.06,-60.22,-538.04,0,0,0,,73
20:27:52,864.42,238.37,-169.99,-640.42,0,0,0,,74
20:27:52,825.76,182.33,-125.14,-594.57,0,0,0,,75
20:27:52,905.97,301.05,-39.71,-518.19,0,0,0,,76
20:27:52,889.07,280.22,-139.61,-619.78,0,0,0,,77
20:27:52,816.21,172.41,-167.17,-635.4,0,0,0,,78
20:27:52,877.69,264.62,-49.38,-523.74,0,0,0,,79
20:27:52,909.64,313.4,-100.99,-577.78,0,0,0,,80
20:27:52,830.79,200.15,-181.65,-648.79,0,0,0,,81
20:27:52,844.51,216.49,-82.12,-549.12,0,0,0,,82
20:27:52,920.19,319.37,-62.91,-537.2,0,0,0,,83
20:27:52,861.46,242.29,-170.7,-641.04,0,0,0,,84
20:27:52,822.54,184.12,-129.24,-596.79,0,0,0,,85
20:27:52,904.05,300.44,-40.02,-515.25,0,0,0,,86
20:27:52,891.12,278.31,-139.26,-616.99,0,0,0,,87
20:27:52,814.81,175.52,-168.9,-636.11,0,0,0,,88
20:27:52,872.89,256.81,-52.33,-523.23,0,0,0,,89
20:27:52,908.74,306.62,-102.57,-579.74,0,0,0,,90
20:27:52,826.7,194.48,-186.19,-657.39,0,0,0,,91
20:27:52,844.81,215.63,-82.01,-555.31,0,0,0,,92
20:27:52,916.87,323.93,-66.69,-540.23,0,0,0,,93
20:27:52,855.69,238.48,-174.96,-645.51,0,0,0,,94
20:27:52,820.61,179.97,-129.84,-596.28,0,0,0,,95
20:27:52,903.56,297.11,-45.35,-517.72,0,0,0,,96
20:27:52,885.25,274.1,-143.99,-618.31,0,0,0,,97
20:27:52,815.23,169.49,-169.54,-637.61,0,0,0,,98
20:27:52,875.52,259.59,-48.96,-522.52,0,0,0,,99
20:27:52,910.2,306.86,-101.8,-579.49,0,0,0,,100
20:27:52,830.62,196.23,-183.16,-653.95,0,0,0,,101
20:27:52,843.93,215.36,-83.67,-552.49,0,0,0,,102
20:27:52,916.28,318.26,-64.42,-542.88,0,0,0,,103
20:27:52,852.9,235.55,-176.15,-648.73,0,0,0,,104
20:27:52,822.84,182.88,-128.74,-596.59,0,0,0,,105
20:27:52,903.23,298.08,-43.95,-518.93,0,0,0,,106
20:27:52,888.07,280.24,-143.92,-616.59,0,0,0,,107
20:27:52,819.28,173.29,-166.24,-632.86,0,0,0,,108
20:27:52,877.58,263.35,-49.63,-519.16,0,0,0,,109
20:27:52,909.93,305.95,-106.27,-579.57,0,0,0,,110
20:27:52,830.21,194.59,-186.83,-657.88,0,0,0,,111
20:27:52,842.51,215.27,-81.92,-551,0,0,0,,112
20:27:52,918.37,317.61,-63.99,-541.09,0,0,0,,113
20:27:52,858.11,233.9,-175.87,-645.78,0,0,0,,114
20:27:52,821.48,182.39,-128.06,-593.21,0,0,0,,115
20:27:52,904.8,303.3,-39.05,-513.7,0,0,0,,116
20:27:52,888.35,275.73,-142.23,-615.68,0,0,0,,117
20:27:52,814.45,174.02,-165.3,-633.38,0,0,0,,118
20:27:52,877.85,261.65,-49.25,-522.91,0,0,0,,119
20:27:52,911.71,308.18,-103.67,-578.17,0,0,0,,120
20:27:52,834.19,199.24,-181.16,-652.46,0,0,0,,121
20:27:52,847.47,217.03,-78.06,-551.79,0,0,0,,122
20:27:52,914.91,315,-64.06,-540.46,0,0,0,,123
20:27:52,859.13,237.45,-172.75,-643.05,0,0,0,,124
20:27:52,826.87,183.82,-121.84,-593.24,0,0,0,,125
20:27:52,907.19,299.65,-38.48,-511.45,0,0,0,,126
20:27:52,887.14,278.1,-141.89,-618.06,0,0,0,,127
20:27:52,819.59,172.61,-166.16,-633.07,0,0,0,,128
20:27:52,880.89,262.83,-45.91,-516.21,0,0,0,,129
20:27:52,913.09,307.59,-99.35,-578.68,0,0,0,,130
20:27:52,830.97,195.68,-184.92,-653.78,0,0,0,,131
20:27:52,845.43,213.08,-80.01,-552.4,0,0,0,,132
20:27:52,917.7,314.48,-62.12,-539.58,0,0,0,,133
20:27:52,860.47,235.42,-168.84,-644.11,0,0,0,,134
20:27:52,821.91,183.81,-123.69,-591.74,0,0,0,,135
20:27:52,906.77,302.02,-39.39,-516.46,0,0,0,,136
20:27:52,888.97,275.9,-141.41,-618.9,0,0,0,,137
20:27:52,816.17,171.98,-164.68,-637.77,0,0,0,,138
20:27:52,880.04,262.82,-46.61,-521.87,0,0,0,,139
20:27:52,909.94,308.64,-104.98,-580.71,0,0,0,,140
20:27:52,827.22,186.36,-186.04,-653.88,0,0,0,,141
20:27:52,843.32,216.03,-80.17,-552.31,0,0,0,,142
20:27:52,914.18,323.21,-65.77,-542.24,0,0,0,,143
20:27:52,858.68,238.75,-172.37,-646.82,0,0,0,,144
20:27:52,820.69,183.66,-131.27,-596.27,0,0,0,,145
20:27:52,902.08,306.32,-42.76,-519.54,0,0,0,,146
20:27:52,881.62,275.62,-146.33,-620.51,0,0,0,,147
20:27:52,813.17,176.11,-170.5,-636.49,0,0,0,,148
20:27:52,875.68,266.32,-49.86,-524.9,0,0,0,,149
20:27:52,905.93,310.92,-109.53,-584.44,0,0,0,,150
20:27:52,826.68,195.39,-186.41,-657.23,0,0,0,,151
20:27:52,840.88,214.3,-88.23,-560.2,0,0,0,,152
20:27:52,914.1,316.73,-71.23,-547.09,0,0,0,,153
20:27:52,855.49,238.68,-174.56,-653.84,0,0,0,,154
20:27:52,817.27,182.21,-133.85,-602.49,0,0,0,,155
20:27:52,899.52,302.11,-46.79,-523.45,0,0,0,,156
20:27:52,885.27,279.88,-145.8,-622.08,0,0,0,,157
20:27:52,814.43,172.16,-168.55,-640.87,0,0,0,,158
20:27:52,875.03,262.38,-53.42,-522.18,0,0,0,,159
20:27:52,906.98,311.24,-111.26,-584.4,0,0,0,,160
20:27:52,825.19,193.31,-192.45,-663.9,0,0,0,,161
20:27:52,844.13,219.28,-85.06,-554.3,0,0,0,,162
20:27:52,918.75,318.8,-66.98,-544.25,0,0,0,,163
20:27:52,855.24,234.44,-180.91,-649.46,0,0,0,,164
20:27:52,821.82,184.38,-129.85,-596.56,0,0,0,,165
20:27:52,903.48,301.05,-44.46,-520.26,0,0,0,,166
20:27:52,884.44,278.07,-146.62,-620.68,0,0,0,,167
20:27:52,813.64,174.44,-168.03,-634.47,0,0,0,,168
20:27:52,875.43,265.04,-50.64,-521.91,0,0,0,,169
20:27:52,906.22,309.31,-107.6,-580.98,0,0,0,,170
20:27:52,826.67,194.14,-187.66,-657.12,0,0,0,,171
20:27:52,842.26,218.92,-81.16,-550.98,0,0,0,,172
20:27:52,915.1,320.54,-65.43,-540.56,0,0,0,,173
20:27:52,853.7,236.06,-176.53,-647.48,0,0,0,,174
20:27:52,820.03,185.33,-127.26,-596.38,0,0,0,,175
20:27:52,904.69,301.17,-42.17,-521.03,0,0,0,,176
20:27:52,885.56,280.07,-144.57,-620.9,0,0,0,,177
20:27:52,814.3,179.95,-162.52,-631.9,0,0,0,,178
20:27:52,876.88,265.14,-45.47,-520.06,0,0,0,,179
20:27:52,910.72,304.93,-104.92,-581.43,0,0,0,,180
20:27:52,830.79,193.5,-183.36,-651.66,0,0,0,,181
20:27:52,847.82,217.35,-79.54,-550.93,0,0,0,,182
20:27:52,918.86,318.28,-64.92,-541.65,0,0,0,,183
20:27:52,857.46,234.12,-173.18,-646.45,0,0,0,,184
20:27:52,826.69,184.73,-124.67,-593.14,0,0,0,,185
20:27:52,907.34,303.07,-38.65,-514.79,0,0,0,,186
20:27:52,891.17,277.03,-141.46,-617.2,0,0,0,,187
20:27:52,816.46,175.52,-158.79,-632.35,0,0,0,,188
20:27:52,878.05,261.47,-45.33,-517.99,0,0,0,,189
20:27:52,908.49,301.16,-106.43,-581.33,0,0,0,,190
20:27:52,829.35,191.28,-181.44,-652.23,0,0,0,,191
20:27:52,847.05,214.27,-80.64,-547.45,0,0,0,,192
20:27:52,915.94,316.53,-67.58,-543.87,0,0,0,,193
20:27:52,855.75,227.08,-175.55,-649.06,0,0,0,,194
20:27:52,822.17,184.35,-128.85,-593.22,0,0,0,,195
20:27:52,905.98,299.98,-41.06,-518.36,0,0,0,,196
20:27:52,886.61,272.7,-143.04,-621.29,0,0,0,,197
20:27:52,812.31,171.16,-165.72,-633.51,0,0,0,,198
20:27:52,876.62,261.7,-43.85,-520.18,0,0,0,,199
20:27:52,907.99,304.96,-107.73,-581.92,0,0,0,,200
20:27:52,829.64,191.1,-184.55,-654.77,0,0,0,,0
20:27:52,845,211.77,-83.99,-550.06,0,0,0,,1
20:27:52,914.45,310.33,-69.75,-546.22,0,0,0,,2
20:27:52,854.79,231.83,-174.37,-648.74,0,0,0,,3
20:27:52,819.42,182,-127.47,-595.74,0,0,0,,4
20:27:52,899.31,297.8,-41.51,-516.91,0,0,0,,5
20:27:52,881.9,274.44,-148.59,-624.89,0,0,0,,6
20:27:52,810.16,169.06,-164.83,-634.91,0,0,0,,7
20:27:52,876.3,263.42,-48.33,-520.81,0,0,0,,8
20:27:52,906.97,303.22,-108.74,-584.16,0,0,0,,9
20:27:52,825.7,190.69,-183.38,-655.23,0,0,0,,10
20:27:52,844.1,219.72,-78.29,-550.04,0,0,0,,11
20:27:52,914.04,319.83,-67.38,-540.23,0,0,0,,12
20:27:52,855.43,231.64,-173.2,-647.78,0,0,0,,13
20:27:52,825.29,185.15,-122.81,-591.39,0,0,0,,14
20:27:52,912.02,305.74,-39.84,-514.61,0,0,0,,15
20:27:52,888.42,274.4,-143.2,-617.42,0,0,0,,16
20:27:52,818.45,174.98,-160.83,-627.58,0,0,0,,17
20:27:52,880.22,264.75,-45.31,-516.6,0,0,0,,18
20:27:52,908.21,303.75,-104.08,-580.48,0,0,0,,19
20:27:52,831.62,192.32,-180.89,-651.88,0,0,0,,20
20:27:52,847.94,220.66,-78.85,-550.13,0,0,0,,21
20:27:52,916.33,316.95,-66.35,-542.09,0,0,0,,22
20:27:52,858.14,232.2,-172.8,-647.46,0,0,0,,23
20:27:52,826.4,186.15,-117.77,-590.56,0,0,0,,24
20:27:52,911.88,305.23,-38.71,-513.75,0,0,0,,25
20:27:52,890.47,279.08,-138.62,-613.44,0,0,0,,26
20:27:52,815.56,179.68,-160.8,-631.27,0,0,0,,27
20:27:52,878.61,262.51,-46.47,-518.9,0,0,0,,28
20:27:53,908.4,306.91,-107.89,-583.19,0,0,0,,29
20:27:53,830.03,194.75,-180.94,-651.35,0,0,0,,30
20:27:53,849.63,217.95,-76.07,-547.26,0,0,0,,31
20:27:53,917.36,317.8,-68.89,-539.89,0,0,0,,32
20:27:53,854.18,230.94,-170.25,-645.31,0,0,0,,33
20:27:53,826.6,186.75,-120.52,-589.19,0,0,0,,34
20:27:53,906.94,304.13,-38.52,-514.72,0,0,0,,35
20:27:53,890.75,275.12,-142.33,-618.91,0,0,0,,36
20:27:53,819.08,177.23,-161.12,-628.17,0,0,0,,37
20:27:53,885.45,270.53,-40.61,-512.61,0,0,0,,38
20:27:53,908.43,307.45,-102.73,-578.48,0,0,0,,39
20:27:53,831.07,196.03,-179.63,-649.29,0,0,0,,40
20:27:53,851.15,222.42,-75.9,-549.17,0,0,0,,41
20:27:53,919.17,322.24,-62.24,-540.73,0,0,0,,42
20:27:53,854.45,232.94,-172.62,-644.37,0,0,0,,43
20:27:53,824.39,188.06,-117.89,-586,0,0,0,,44
20:27:53,910.07,306.55,-37.73,-515.01,0,0,0,,45
20:27:53,885.98,273.56,-145.76,-622,0,0,0,,46
20:27:53,815.98,171.59,-161.52,-632,0,0,0,,47
20:27:53,875.95,264.62,-46.35,-517.23,0,0,0,,48
20:27:53,907.48,303.62,-106.11,-583.65,0,0,0,,49
20:27:53,827.53,189.84,-186.81,-653.27,0,0,0,,50
20:27:53,848.42,218.32,-78.46,-547.2,0,0,0,,51
20:27:53,920.64,317.2,-66.18,-543.54,0,0,0,,52
20:27:53,854.3,232.17,-174.79,-645.76,0,0,0,,53
20:27:53,824.79,184.27,-120.87,-590.04,0,0,0,,54
20:27:53,909.07,307.73,-37.92,-513.48,0,0,0,,55
20:27:53,889.39,275.46,-138.72,-616.93,0,0,0,,56
20:27:53,821.89,174.15,-158.03,-625.32,0,0,0,,57
20:27:53,880.49,267.41,-45.38,-518.69,0,0,0,,58
20:27:53,908.22,307,-107.85,-583.21,0,0,0,,59
20:27:53,827.7,193.83,-181.07,-649.99,0,0,0,,60
20:27:53,849.35,221.8,-75.51,-546.04,0,0,0,,61
20:27:53,917.5,323.64,-67.71,-546.6,0,0,0,,62
20:27:53,856.68,231.48,-173.6,-646.71,0,0,0,,63
20:27:53,824.31,187.28,-120.8,-590.87,0,0,0,,64
20:27:53,907.1,305.65,-38.09,-515.15,0,0,0,,65
20:27:53,885.62,280.12,-143.91,-617.1,0,0,0,,66
20:27:53,813.88,179.8,-156.2,-626.19,0,0,0,,67
20:27:53,880.88,266.47,-42.7,-514.35,0,0,0,,68
20:27:53,907.56,309.62,-103.82,-579.77,0,0,0,,69
20:27:53,827.49,194.56,-177.58,-649,0,0,0,,70
20:27:53,845.75,216.82,-78.67,-548.54,0,0,0,,71
20:27:53,916.95,318.46,-68.44,-542.6,0,0,0,,72
20:27:53,850.48,227.73,-178.06,-648.37,0,0,0,,73
20:27:53,824.01,184.45,-124.35,-591.85,0,0,0,,74
20:27:53,906.3,305.5,-44.58,-515.81,0,0,0,,75
20:27:53,882.33,272.39,-146.42,-624.78,0,0,0,,76
20:27:53,810.33,174.83,-166.66,-634.69,0,0,0,,77
20:27:53,876.92,264.96,-50.94,-523.28,0,0,0,,78
20:27:53,905.69,302.85,-109.99,-586.29,0,0,0,,79
20:27:53,825.31,186.67,-185.32,-652.17,0,0,0,,80
20:27:53,848.24,219.82,-79.45,-550.56,0,0,0,,81
20:27:53,915.64,314.58,-70.46,-544.97,0,0,0,,82
20:27:53,855.11,231.01,-176.41,-646.34,0,0,0,,83
20:27:53,822.95,188.4,-122.66,-589.19,0,0,0,,84
20:27:53,903.89,302.26,-42.72,-518.79,0,0,0,,85
20:27:53,883.96,271.61,-145.19,-620.53,0,0,0,,86
20:27:53,814.19,173.61,-159.29,-629.94,0,0,0,,87
20:27:53,874.43,264.36,-48.6,-520.18,0,0,0,,88
20:27:53,900.59,304.96,-109.54,-587.73,0,0,0,,89
20:27:53,822.73,192.76,-184.17,-656.41,0,0,0,,90
20:27:53,848.36,217.35,-80.25,-550.01,0,0,0,,91
20:27:53,913.47,314.21,-71.13,-546.73,0,0,0,,92
20:27:53,851.88,224.56,-178.87,-651.57,0,0,0,,93
20:27:53,823.68,182.89,-124.91,-595.51,0,0,0,,94
20:27:53,903.25,296.75,-44.38,-521.56,0,0,0,,95
20:27:53,879.02,265.43,-151.22,-622.79,0,0,0,,96
20:27:53,813.86,167.89,-163.81,-636.75,0,0,0,,97
20:27:53,878.04,262.95,-47.21,-521.4,0,0,0,,98
20:27:53,903.74,300.87,-112.53,-585.63,0,0,0,,99
20:27:53,824.25,187.49,-182.49,-653.75,0,0,0,,100
20:27:53,846.78,220.14,-77.71,-548.15,0,0,0,,101
20:27:53,914.99,314.63,-70.12,-548.71,0,0,0,,102
20:27:53,853.68,228.84,-174.75,-650.16,0,0,0,,103
20:27:53,824.3,187.37,-120.34,-589.26,0,0,0,,104
20:27:53,909.69,302.63,-40.09,-518.39,0,0,0,,105
20:27:53,881.41,272.57,-143.2,-618.08,0,0,0,,106
20:27:53,815.03,180.29,-161.1,-628.94,0,0,0,,107
20:27:53,880.7,265.2,-44.47,-518.81,0,0,0,,108
20:27:53,908.77,303.25,-108.08,-583.06,0,0,0,,109
20:27:53,826.01,191.89,-179.93,-650.82,0,0,0,,110
20:27:53,844.96,218.37,-77.26,-548.86,0,0,0,,111
20:27:53,914.62,316.16,-70.12,-547.44,0,0,0,,112
20:27:53,855.42,227.65,-174.7,-649.69,0,0,0,,113
20:27:53,823.12,188.15,-123.56,-589.42,0,0,0,,114
20:27:53,907.18,305.29,-43.45,-516.93,0,0,0,,115
20:27:53,885.02,273.7,-146.19,-624.87,0,0,0,,116
20:27:53,816.32,173.74,-161.03,-630.92,0,0,0,,117
20:27:53,881.91,264.72,-45.3,-518.25,0,0,0,,118
20:27:53,906.66,304.65,-107.39,-586.11,0,0,0,,119
20:27:53,824.86,190.57,-182.45,-652.81,0,0,0,,120
20:27:53,848.12,219.97,-75.85,-549.45,0,0,0,,121
20:27:53,911.41,312.55,-71.68,-547.9,0,0,0,,122
20:27:53,850.47,227.78,-176.27,-654.86,0,0,0,,123
20:27:53,822.15,184.8,-126.32,-593.6,0,0,0,,124
20:27:53,907.01,307.31,-46.86,-518.56,0,0,0,,125
20:27:53,882.65,273.5,-150.73,-626,0,0,0,,126
20:27:53,809.63,173.28,-161.17,-632.3,0,0,0,,127
20:27:53,880.05,265.75,-48.76,-522.1,0,0,0,,128
20:27:53,904.26,304.02,-110.67,-586.4,0,0,0,,129
20:27:53,824.54,189.7,-183.65,-654.8,0,0,0,,130
20:27:53,845.99,221.56,-75.03,-549.24,0,0,0,,131
20:27:53,917.4,314.56,-70.36,-547.63,0,0,0,,132
20:27:53,849.84,227.65,-178.22,-648.77,0,0,0,,133
20:27:53,821.36,185.3,-118.95,-591.87,0,0,0,,134
20:27:53,904.7,306.15,-44.28,-519.85,0,0,0,,135
20:27:53,882.84,275.11,-147,-621.64,0,0,0,,136
20:27:53,814.49,181.03,-160.1,-626.05,0,0,0,,137
20:27:53,884.99,269.89,-42.84,-519.48,0,0,0,,138
