Unix Time Code,Time/Date,Channel 1,Latitude,Longitude,Device,OS,Hardware,Firmware,MAC Address,Name
2065,2019-08-14 16:37:13,4260,22.67214458,22.67214458,,,,,,
2066,2019-08-14 16:37:13,4262.564103,22.67214458,22.67214458,,,,,,
2067,2019-08-14 16:37:13,4257.948718,22.67214458,22.67214458,,,,,,
2067,2019-08-14 16:37:13,4248.205128,22.67214458,22.67214458,,,,,,
2068,2019-08-14 16:37:13,4244.615385,22.67214458,22.67214458,,,,,,
2068,2019-08-14 16:37:13,4245.128205,22.67214458,22.67214458,,,,,,
2069,2019-08-14 16:37:13,4245.128205,22.67214458,22.67214458,,,,,,
2070,2019-08-14 16:37:13,4247.179487,22.67214458,22.67214458,,,,,,
2070,2019-08-14 16:37:13,4255.897436,22.67214458,22.67214458,,,,,,
2071,2019-08-14 16:37:13,4264.615385,22.67214458,22.67214458,,,,,,
2072,2019-08-14 16:37:13,4265.641026,22.67214458,22.67214458,,,,,,
2072,2019-08-14 16:37:13,4267.179487,22.67214458,22.67214458,,,,,,
2073,2019-08-14 16:37:13,4260.512821,22.67214458,22.67214458,,,,,,
2074,2019-08-14 16:37:13,4249.230769,22.67214458,22.67214458,,,,,,
2074,2019-08-14 16:37:13,4252.820513,22.67214458,22.67214458,,,,,,
2075,2019-08-14 16:37:13,4262.564103,22.67214458,22.67214458,,,,,,
2076,2019-08-14 16:37:13,4265.128205,22.67214458,22.67214458,,,,,,
2076,2019-08-14 16:37:13,4255.384615,22.67214458,22.67214458,,,,,,
2077,2019-08-14 16:37:13,4245.641026,22.67214458,22.67214458,,,,,,
2077,2019-08-14 16:37:13,4251.794872,22.67214458,22.67214458,,,,,,
2078,2019-08-14 16:37:13,4256.923077,22.67214458,22.67214458,,,,,,
2079,2019-08-14 16:37:13,4254.358974,22.67214458,22.67214458,,,,,,
2079,2019-08-14 16:37:13,4243.589744,22.67214458,22.67214458,,,,,,
2080,2019-08-14 16:37:13,4229.74359,22.67214458,22.67214458,,,,,,
2081,2019-08-14 16:37:13,4231.794872,22.67214458,22.67214458,,,,,,
2081,2019-08-14 16:37:13,4236.410256,22.67214458,22.67214458,,,,,,
2082,2019-08-14 16:37:13,4230.25641,22.67214458,22.67214458,,,,,,
2083,2019-08-14 16:37:13,4230.25641,22.67214458,22.67214458,,,,,,
2083,2019-08-14 16:37:13,4235.897436,22.67214458,22.67214458,,,,,,
2084,2019-08-14 16:37:13,4237.435897,22.67214458,22.67214458,,,,,,
2085,2019-08-14 16:37:13,4235.384615,22.67214458,22.67214458,,,,,,
2085,2019-08-14 16:37:13,4233.846154,22.67214458,22.67214458,,,,,,
2086,2019-08-14 16:37:13,4233.846154,22.67214458,22.67214458,,,,,,
2086,2019-08-14 16:37:13,4234.871795,22.67214458,22.67214458,,,,,,
2087,2019-08-14 16:37:13,4238.974359,22.67214458,22.67214458,,,,,,
2088,2019-08-14 16:37:13,4235.897436,22.67214458,22.67214458,,,,,,
2088,2019-08-14 16:37:13,4225.641026,22.67214458,22.67214458,,,,,,
2089,2019-08-14 16:37:13,4221.538462,22.67214458,22.67214458,,,,,,
2090,2019-08-14 16:37:13,4216.923077,22.67214458,22.67214458,,,,,,
2090,2019-08-14 16:37:13,4218.461538,22.67214458,22.67214458,,,,,,
2091,2019-08-14 16:37:13,4227.179487,22.67214458,22.67214458,,,,,,
2092,2019-08-14 16:37:13,4230.769231,22.67214458,22.67214458,,,,,,
2092,2019-08-14 16:37:13,4232.820513,22.67214458,22.67214458,,,,,,
2093,2019-08-14 16:37:13,4233.333333,22.67214458,22.67214458,,,,,,
2093,2019-08-14 16:37:13,4233.333333,22.67214458,22.67214458,,,,,,
2094,2019-08-14 16:37:13,4236.410256,22.67214458,22.67214458,,,,,,
2095,2019-08-14 16:37:13,4239.487179,22.67214458,22.67214458,,,,,,
2095,2019-08-14 16:37:13,4235.897436,22.67214458,22.67214458,,,,,,
2096,2019-08-14 16:37:13,4221.538462,22.67214458,22.67214458,,,,,,
2097,2019-08-14 16:37:13,4217.948718,22.67214458,22.67214458,,,,,,
2097,2019-08-14 16:37:13,4225.128205,22.67214458,22.67214458,,,,,,
2098,2019-08-14 16:37:13,4225.128205,22.67214458,22.67214458,,,,,,
2099,2019-08-14 16:37:13,4228.205128,22.67214458,22.67214458,,,,,,
2099,2019-08-14 16:37:13,4233.846154,22.67214458,22.67214458,,,,,,
2100,2019-08-14 16:37:13,4235.384615,22.67214458,22.67214458,,,,,,
2101,2019-08-14 16:37:13,4230.769231,22.67214458,22.67214458,,,,,,
2101,2019-08-14 16:37:13,4227.692308,22.67214458,22.67214458,,,,,,
2102,2019-08-14 16:37:13,4239.487179,22.67214458,22.67214458,,,,,,
2103,2019-08-14 16:37:13,4244.102564,22.67214458,22.67214458,,,,,,
2103,2019-08-14 16:37:13,4239.487179,22.67214458,22.67214458,,,,,,
2104,2019-08-14 16:37:13,4238.974359,22.67214458,22.67214458,,,,,,
2104,2019-08-14 16:37:13,4238.461538,22.67214458,22.67214458,,,,,,
2105,2019-08-14 16:37:13,4236.410256,22.67214458,22.67214458,,,,,,
2105,2019-08-14 16:37:13,4236.410256,22.67214458,22.67214458,,,,,,
2106,2019-08-14 16:37:13,4241.025641,22.67214458,22.67214458,,,,,,
2107,2019-08-14 16:37:13,4244.102564,22.67214458,22.67214458,,,,,,
2107,2019-08-14 16:37:13,4240.512821,22.67214458,22.67214458,,,,,,
2108,2019-08-14 16:37:13,4240.512821,22.67214458,22.67214458,,,,,,
2108,2019-08-14 16:37:13,4241.538462,22.67214458,22.67214458,,,,,,
2109,2019-08-14 16:37:13,4242.051282,22.67214458,22.67214458,,,,,,
2109,2019-08-14 16:37:13,4248.717949,22.67214458,22.67214458,,,,,,
2110,2019-08-14 16:37:13,4248.717949,22.67214458,22.67214458,,,,,,
2110,2019-08-14 16:37:13,4238.461538,22.67214458,22.67214458,,,,,,
2111,2019-08-14 16:37:13,4231.794872,22.67214458,22.67214458,,,,,,
2112,2019-08-14 16:37:13,4235.384615,22.67214458,22.67214458,,,,,,
2112,2019-08-14 16:37:13,4236.410256,22.67214458,22.67214458,,,,,,
2113,2019-08-14 16:37:13,4225.641026,22.67214458,22.67214458,,,,,,
2113,2019-08-14 16:37:13,4224.615385,22.67214458,22.67214458,,,,,,
2114,2019-08-14 16:37:13,4233.846154,22.67214458,22.67214458,,,,,,
2114,2019-08-14 16:37:13,4236.923077,22.67214458,22.67214458,,,,,,
2115,2019-08-14 16:37:13,4238.461538,22.67214458,22.67214458,,,,,,
2116,2019-08-14 16:37:13,4235.384615,22.67214458,22.67214458,,,,,,
2116,2019-08-14 16:37:13,4232.307692,22.67214458,22.67214458,,,,,,
2117,2019-08-14 16:37:13,4236.923077,22.67214458,22.67214458,,,,,,
2117,2019-08-14 16:37:13,4240.512821,22.67214458,22.67214458,,,,,,
2118,2019-08-14 16:37:13,4241.538462,22.67214458,22.67214458,,,,,,
2118,2019-08-14 16:37:13,4246.666667,22.67214458,22.67214458,,,,,,
2119,2019-08-14 16:37:13,4253.846154,22.67214458,22.67214458,,,,,,
2119,2019-08-14 16:37:13,4250.769231,22.67214458,22.67214458,,,,,,
2120,2019-08-14 16:37:13,4243.589744,22.67214458,22.67214458,,,,,,
2121,2019-08-14 16:37:13,4257.435897,22.67214458,22.67214458,,,,,,
2121,2019-08-14 16:37:13,4272.307692,22.67214458,22.67214458,,,,,,
2122,2019-08-14 16:37:13,4272.307692,22.67214458,22.67214458,,,,,,
2122,2019-08-14 16:37:13,4276.410256,22.67214458,22.67214458,,,,,,
2123,2019-08-14 16:37:13,4275.897436,22.67214458,22.67214458,,,,,,
2124,2019-08-14 16:37:13,4270.25641,22.67214458,22.67214458,,,,,,
2124,2019-08-14 16:37:13,4266.666667,22.67214458,22.67214458,,,,,,
2125,2019-08-14 16:37:13,4262.051282,22.67214458,22.67214458,,,,,,
2125,2019-08-14 16:37:13,4255.384615,22.67214458,22.67214458,,,,,,
2126,2019-08-14 16:37:13,4249.230769,22.67214458,22.67214458,,,,,,
2127,2019-08-14 16:37:13,4254.871795,22.67214458,22.67214458,,,,,,
2127,2019-08-14 16:37:13,4259.487179,22.67214458,22.67214458,,,,,,
2128,2019-08-14 16:37:13,4259.487179,22.67214458,22.67214458,,,,,,
2128,2019-08-14 16:37:13,4263.076923,22.67214458,22.67214458,,,,,,
2129,2019-08-14 16:37:13,4260.512821,22.67214458,22.67214458,,,,,,
2129,2019-08-14 16:37:13,4257.948718,22.67214458,22.67214458,,,,,,
2130,2019-08-14 16:37:13,4266.666667,22.67214458,22.67214458,,,,,,
2131,2019-08-14 16:37:13,4280.512821,22.67214458,22.67214458,,,,,,
2131,2019-08-14 16:37:13,4285.128205,22.67214458,22.67214458,,,,,,
2132,2019-08-14 16:37:13,4277.435897,22.67214458,22.67214458,,,,,,
2132,2019-08-14 16:37:13,4280,22.67214458,22.67214458,,,,,,
2133,2019-08-14 16:37:13,4288.717949,22.67214458,22.67214458,,,,,,
2133,2019-08-14 16:37:13,4281.538462,22.67214458,22.67214458,,,,,,
2134,2019-08-14 16:37:13,4282.564103,22.67214458,22.67214458,,,,,,
2135,2019-08-14 16:37:13,4294.871795,22.67214458,22.67214458,,,,,,
2136,2019-08-14 16:37:13,4298.461538,22.67214458,22.67214458,,,,,,
2136,2019-08-14 16:37:13,4298.974359,22.67214458,22.67214458,,,,,,
2137,2019-08-14 16:37:13,4309.74359,22.67214458,22.67214458,,,,,,
2138,2019-08-14 16:37:13,4319.487179,22.67214458,22.67214458,,,,,,
2138,2019-08-14 16:37:13,4313.333333,22.67214458,22.67214458,,,,,,
2139,2019-08-14 16:37:13,4313.333333,22.67214458,22.67214458,,,,,,
2139,2019-08-14 16:37:13,4318.974359,22.67214458,22.67214458,,,,,,
2140,2019-08-14 16:37:13,4312.307692,22.67214458,22.67214458,,,,,,
2140,2019-08-14 16:37:13,4311.794872,22.67214458,22.67214458,,,,,,
2141,2019-08-14 16:37:13,4317.948718,22.67214458,22.67214458,,,,,,
2142,2019-08-14 16:37:13,4316.410256,22.67214458,22.67214458,,,,,,
2142,2019-08-14 16:37:13,4319.487179,22.67214458,22.67214458,,,,,,
2143,2019-08-14 16:37:13,4324.615385,22.67214458,22.67214458,,,,,,
2143,2019-08-14 16:37:13,4315.897436,22.67214458,22.67214458,,,,,,
2144,2019-08-14 16:37:13,4303.076923,22.67214458,22.67214458,,,,,,
2144,2019-08-14 16:37:13,4300,22.67214458,22.67214458,,,,,,
2145,2019-08-14 16:37:13,4301.025641,22.67214458,22.67214458,,,,,,
2145,2019-08-14 16:37:13,4297.435897,22.67214458,22.67214458,,,,,,
2146,2019-08-14 16:37:13,4297.435897,22.67214458,22.67214458,,,,,,
2146,2019-08-14 16:37:13,4295.384615,22.67214458,22.67214458,,,,,,
2147,2019-08-14 16:37:13,4289.74359,22.67214458,22.67214458,,,,,,
2147,2019-08-14 16:37:13,4288.205128,22.67214458,22.67214458,,,,,,
2148,2019-08-14 16:37:13,4286.153846,22.67214458,22.67214458,,,,,,
2148,2019-08-14 16:37:13,4283.076923,22.67214458,22.67214458,,,,,,
2149,2019-08-14 16:37:13,4280,22.67214458,22.67214458,,,,,,
2149,2019-08-14 16:37:13,4277.435897,22.67214458,22.67214458,,,,,,
2150,2019-08-14 16:37:13,4277.948718,22.67214458,22.67214458,,,,,,
2150,2019-08-14 16:37:13,4277.435897,22.67214458,22.67214458,,,,,,
2151,2019-08-14 16:37:13,4279.487179,22.67214458,22.67214458,,,,,,
2151,2019-08-14 16:37:13,4280,22.67214458,22.67214458,,,,,,
2152,2019-08-14 16:37:13,4271.282051,22.67214458,22.67214458,,,,,,
2152,2019-08-14 16:37:13,4269.74359,22.67214458,22.67214458,,,,,,
2153,2019-08-14 16:37:13,4272.820513,22.67214458,22.67214458,,,,,,
2153,2019-08-14 16:37:13,4277.435897,22.67214458,22.67214458,,,,,,
2153,2019-08-14 16:37:13,4282.564103,22.67214458,22.67214458,,,,,,
2154,2019-08-14 16:37:13,4270.25641,22.67214458,22.67214458,,,,,,
2154,2019-08-14 16:37:13,4261.538462,22.67214458,22.67214458,,,,,,
2155,2019-08-14 16:37:13,4272.307692,22.67214458,22.67214458,,,,,,
2155,2019-08-14 16:37:13,4280,22.67214458,22.67214458,,,,,,
2156,2019-08-14 16:37:13,4278.461538,22.67214458,22.67214458,,,,,,
2156,2019-08-14 16:37:13,4280.512821,22.67214458,22.67214458,,,,,,
2157,2019-08-14 16:37:13,4290.769231,22.67214458,22.67214458,,,,,,
2157,2019-08-14 16:37:13,4296.410256,22.67214458,22.67214458,,,,,,
2158,2019-08-14 16:37:13,4302.564103,22.67214458,22.67214458,,,,,,
2158,2019-08-14 16:37:13,4315.897436,22.67214458,22.67214458,,,,,,
2159,2019-08-14 16:37:13,4318.461538,22.67214458,22.67214458,,,,,,
2159,2019-08-14 16:37:13,4311.794872,22.67214458,22.67214458,,,,,,
2160,2019-08-14 16:37:13,4312.307692,22.67214458,22.67214458,,,,,,
2160,2019-08-14 16:37:13,4317.435897,22.67214458,22.67214458,,,,,,
2161,2019-08-14 16:37:13,4318.974359,22.67214458,22.67214458,,,,,,
2161,2019-08-14 16:37:13,4314.871795,22.67214458,22.67214458,,,,,,
2162,2019-08-14 16:37:13,4313.333333,22.67214458,22.67214458,,,,,,
2162,2019-08-14 16:37:13,4306.666667,22.67214458,22.67214458,,,,,,
2163,2019-08-14 16:37:13,4295.897436,22.67214458,22.67214458,,,,,,
2163,2019-08-14 16:37:13,4295.384615,22.67214458,22.67214458,,,,,,
2164,2019-08-14 16:37:13,4292.820513,22.67214458,22.67214458,,,,,,
2164,2019-08-14 16:37:13,4286.153846,22.67214458,22.67214458,,,,,,
2165,2019-08-14 16:37:13,4285.128205,22.67214458,22.67214458,,,,,,
2165,2019-08-14 16:37:13,4285.641026,22.67214458,22.67214458,,,,,,
2166,2019-08-14 16:37:13,4291.282051,22.67214458,22.67214458,,,,,,
2166,2019-08-14 16:37:13,4292.820513,22.67214458,22.67214458,,,,,,
2167,2019-08-14 16:37:13,4285.128205,22.67214458,22.67214458,,,,,,
2167,2019-08-14 16:37:13,4271.282051,22.67214458,22.67214458,,,,,,
2167,2019-08-14 16:37:13,4254.871795,22.67214458,22.67214458,,,,,,
2168,2019-08-14 16:37:13,4253.333333,22.67214458,22.67214458,,,,,,
2168,2019-08-14 16:37:13,4261.025641,22.67214458,22.67214458,,,,,,
2169,2019-08-14 16:37:13,4263.589744,22.67214458,22.67214458,,,,,,
2169,2019-08-14 16:37:13,4265.128205,22.67214458,22.67214458,,,,,,
2170,2019-08-14 16:37:13,4266.666667,22.67214458,22.67214458,,,,,,
2170,2019-08-14 16:37:13,4267.692308,22.67214458,22.67214458,,,,,,
2171,2019-08-14 16:37:13,4264.102564,22.67214458,22.67214458,,,,,,
2171,2019-08-14 16:37:13,4264.615385,22.67214458,22.67214458,,,,,,
2172,2019-08-14 16:37:13,4265.641026,22.67214458,22.67214458,,,,,,
2172,2019-08-14 16:37:13,4256.410256,22.67214458,22.67214458,,,,,,
2173,2019-08-14 16:37:13,4254.871795,22.67214458,22.67214458,,,,,,
2173,2019-08-14 16:37:13,4262.564103,22.67214458,22.67214458,,,,,,
2174,2019-08-14 16:37:13,4265.128205,22.67214458,22.67214458,,,,,,
2174,2019-08-14 16:37:13,4266.153846,22.67214458,22.67214458,,,,,,
2175,2019-08-14 16:37:13,4264.102564,22.67214458,22.67214458,,,,,,
2175,2019-08-14 16:37:13,4266.153846,22.67214458,22.67214458,,,,,,
2176,2019-08-14 16:37:13,4266.666667,22.67214458,22.67214458,,,,,,
2176,2019-08-14 16:37:13,4257.435897,22.67214458,22.67214458,,,,,,
2177,2019-08-14 16:37:13,4250.25641,22.67214458,22.67214458,,,,,,
2177,2019-08-14 16:37:13,4248.717949,22.67214458,22.67214458,,,,,,
2177,2019-08-14 16:37:13,4250.769231,22.67214458,22.67214458,,,,,,
2178,2019-08-14 16:37:13,4244.615385,22.67214458,22.67214458,,,,,,
2178,2019-08-14 16:37:13,4232.307692,22.67214458,22.67214458,,,,,,
2179,2019-08-14 16:37:13,4234.871795,22.67214458,22.67214458,,,,,,
2179,2019-08-14 16:37:13,4240,22.67214458,22.67214458,,,,,,
2180,2019-08-14 16:37:13,4237.435897,22.67214458,22.67214458,,,,,,
2180,2019-08-14 16:37:13,4237.948718,22.67214458,22.67214458,,,,,,
2181,2019-08-14 16:37:13,4239.487179,22.67214458,22.67214458,,,,,,
2181,2019-08-14 16:37:13,4241.538462,22.67214458,22.67214458,,,,,,
2182,2019-08-14 16:37:13,4245.128205,22.67214458,22.67214458,,,,,,
2182,2019-08-14 16:37:13,4250.769231,22.67214458,22.67214458,,,,,,
2183,2019-08-14 16:37:13,4252.820513,22.67214458,22.67214458,,,,,,
2183,2019-08-14 16:37:13,4246.153846,22.67214458,22.67214458,,,,,,
2184,2019-08-14 16:37:13,4243.076923,22.67214458,22.67214458,,,,,,
2184,2019-08-14 16:37:13,4244.615385,22.67214458,22.67214458,,,,,,
2185,2019-08-14 16:37:13,4246.666667,22.67214458,22.67214458,,,,,,
2185,2019-08-14 16:37:13,4254.358974,22.67214458,22.67214458,,,,,,
2186,2019-08-14 16:37:13,4254.358974,22.67214458,22.67214458,,,,,,
2186,2019-08-14 16:37:13,4242.051282,22.67214458,22.67214458,,,,,,
2187,2019-08-14 16:37:13,4228.205128,22.67214458,22.67214458,,,,,,
2187,2019-08-14 16:37:13,4223.589744,22.67214458,22.67214458,,,,,,
